t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k1_novcorr_nx,offline_normal_k1_novcorr_ny,offline_normal_k1_novcorr_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777402878.7055141926,0.7120850086,-0.0514656752,0.8578854799,-0.0542076147,0.0450421182,-0.1842478199,3.3459999561,3.3307919502,3.3520162106,0.8699910045,0.1031405404,0.8500576615,0.0000000000,0.0090956986,0.0371023938,-0.0090037249,0.0227905791,0.0240025371,0.0010175705,-1.8241246939,2.7817807198,-11.8122844696,40.2665603135,24.1850730472,-65.3746623266,0.1692482680,0.2106476575,-0.0147316093,-2.1214840412,-2.2741148472,0.0000000000,0.0942671895,0.1679560542,0.0948714465,0.1766018271,0.0927147195,0.1180776134,0.0785828233,0.1422762424,0.0000000000,0.0000000000,0.5180895925,0.0277597103,0.0232138243,0.5213152170,0.0221983325,0.0184117705,0.4195561111,0.0000000000,5.8198890686,0.5684410930,105.8104934692,0.0300154686,0.2300052643,0.0200572014,0.0100028515,0.0400044918,0.0500786304,0.0600600243,0.0799963474,0.0000219345,0.0500712395,0.0299906731,0.0299813747,0.0399928093,0.0200457573,0.0000109673,0.0600526333,262143,-0.0098100748,-0.0062774920,-0.0028428721,-0.0003080688,0.0007202211,0.0002244545,-0.0114192286,-0.0050426171,-0.0015890002,-0.0002469144,0.0006658910,0.0002125680,-0.0109064874,-0.0037247967,-0.0031549273,-0.0002469144,0.0006658910,0.0002125680,-0.0095604573,-0.0002882426,-0.0072693043,-0.0002469144,0.0006658910,0.0002125680,-0.0002469144,0.0006658910,0.0002125680,0.0001240326,-0.0000880769,-0.0003226727,-0.0003709471,0.0007539679,0.0005352406,0.7728099006,0.9043104330,0.4031779071,0.1402505471,0.9079703593,0.3115800967,0.2801922020,0.9079728384,0.3116015805,0.2801602752,0.7845613463,0.0170735407,0.6198160921,0.7858836408,0.0178672558,0.6181162223,0.7864211862,0.0182035814,0.6174223413,0.0119588329
1777402878.7154564857,0.7120850086,-0.0514656752,0.8578854799,-0.0542076147,0.0450421182,-0.1842478199,3.3459999561,3.3307919502,3.3520162106,0.8699910045,0.1031405404,0.8500576615,0.0000000000,0.0090956986,0.0371023938,-0.0090037249,0.0227905791,0.0240025371,0.0010175705,-1.8241246939,2.7817807198,-11.8122844696,40.2665603135,24.1850730472,-65.3746623266,0.1654419005,0.2080939710,-0.0142314825,-2.1214840412,-2.2741148472,0.0000000000,0.0942671895,0.1679560542,0.0948714465,0.1766018271,0.0927147195,0.1180776134,0.0785828233,0.1422762424,0.0000000000,0.0000000000,0.5404501557,0.0277597103,0.0232138243,0.5213152170,0.0221983325,0.0184117705,0.4195561111,0.0000000000,5.8198890686,0.5684410930,105.8104934692,0.0399577618,0.2399475574,0.0299994946,0.0199451447,0.0499467850,0.0600209236,0.0700023174,0.0000171661,0.0099642277,0.0600135326,0.0399329662,0.0399236679,0.0000081062,0.0299880505,0.0099532604,0.0699949265,262143,-0.0098157007,-0.0062847724,-0.0028261680,-0.0003089577,0.0007151050,0.0002249806,-0.0113969415,-0.0050588330,-0.0015233113,-0.0002414508,0.0006472922,0.0002268758,-0.0108864415,-0.0037446984,-0.0030821526,-0.0002414508,0.0006472922,0.0002268758,-0.0095438641,-0.0002947605,-0.0071872186,-0.0002414508,0.0006472922,0.0002268758,-0.0002431912,0.0006534611,0.0002222134,0.0001246692,-0.0000925239,-0.0003238151,-0.0003678604,0.0007459850,0.0005460286,0.7732170278,0.9049516763,0.4028153057,0.1371214535,0.9090039190,0.3117708096,0.2766059245,0.9090058144,0.3117879669,0.2765803556,0.7868333731,0.0184579882,0.6168894112,0.7882581928,0.0191830810,0.6150455519,0.7886858702,0.0194520920,0.6144885794,0.0119369319
1777402878.7255527973,0.7126422524,-0.0493866391,0.8575620055,-0.0541252105,0.0420614906,-0.1925031171,3.3459999561,3.3307919502,3.3520162106,0.8699910045,0.1031405404,0.8500576615,0.0000000000,0.0090956986,0.0371023938,-0.0090037249,0.0227905791,0.0240025371,0.0010175705,-1.8241246939,2.7817807198,-11.8122844696,40.2665603135,24.1850730472,-65.3746623266,0.1654419005,0.2080939710,-0.0142314825,-2.1214840412,-2.2741148472,0.0000000000,0.0954238251,0.1654505283,0.0862104222,0.1841123104,0.0718105957,0.1334526092,0.0725409165,0.1458754539,0.0000000000,0.0000000000,0.5404501557,0.0277597103,0.0232138243,0.5213152170,0.0221983325,0.0184117705,0.4195561111,0.0000000000,5.8198890686,0.5684410930,105.8104934692,0.0000486374,0.2500438690,0.0400958061,0.0300414562,0.0600430965,0.0701172352,0.0800986290,0.0101134777,0.0200605392,0.0701098442,0.0000202656,0.0000121593,0.0101044178,0.0400843620,0.0200495720,0.0800912380,262143,-0.0098194325,-0.0062896018,-0.0028150875,-0.0003095474,0.0007117114,0.0002253296,-0.0113821498,-0.0050741699,-0.0014807348,-0.0002382036,0.0006350478,0.0002358897,-0.0108732724,-0.0037618743,-0.0030345909,-0.0002382036,0.0006350478,0.0002358897,-0.0095342952,-0.0002987838,-0.0071305112,-0.0002382036,0.0006350478,0.0002358897,-0.0002382036,0.0006350478,0.0002358897,0.0001258533,-0.0000990599,-0.0003261638,-0.0003640569,0.0007341077,0.0005620535,0.7741381762,0.9054317565,0.4028026911,0.1339527019,0.9099605065,0.3124574927,0.2726576458,0.9099619396,0.3124711904,0.2726371650,0.7892085081,0.0196998317,0.6138092924,0.7905422721,0.0203229612,0.6120701702,0.7910877628,0.0205799366,0.6113563754,0.0119067123
1777402878.7355437279,0.7126422524,-0.0493866391,0.8575620055,-0.0541252105,0.0420614906,-0.1925031171,3.3459999561,3.3360705376,3.3507771492,0.8699910045,0.1031405404,0.8500576615,0.0000000000,0.0090956986,0.0371023938,-0.0090037249,0.0227905791,0.0240025371,0.0010175705,-1.8241246939,2.7817807198,-11.8122844696,40.2665603135,24.1850730472,-65.3746623266,0.1654419005,0.2080939710,-0.0142314825,-2.1214840412,-2.2741148472,0.0000000000,0.0954238251,0.1654505283,0.0862104222,0.1841123104,0.0718105957,0.1334526092,0.0725409165,0.1458754539,0.0000000000,0.0000000000,0.5404501557,0.0280900486,0.0231810380,0.5343366861,0.0221983325,0.0184117705,0.4195561111,0.0000000000,5.8198890686,0.5684410930,105.8104934692,0.0100395679,0.2600347996,0.0000283718,0.0400323868,0.0700340271,0.0801081657,0.0900895596,0.0201044083,0.0300514698,0.0801007748,0.0100111961,0.0100030899,0.0200953484,0.0000143051,0.0300405025,0.0900821686,262143,-0.0098250969,-0.0062968756,-0.0028024006,-0.0003104419,0.0007091442,0.0002255131,-0.0113601527,-0.0051031528,-0.0014200528,-0.0002338931,0.0006172147,0.0002486212,-0.0108538968,-0.0037926975,-0.0029660524,-0.0002338931,0.0006172147,0.0002486212,-0.0095221025,-0.0003040107,-0.0070442323,-0.0002338931,0.0006172147,0.0002486212,-0.0002338931,0.0006172147,0.0002486212,0.0001272718,-0.0001053905,-0.0003291700,-0.0003611649,0.0007226052,0.0005777911,0.7755044647,0.9057251205,0.4032955836,0.1304403251,0.9107834070,0.3134152332,0.2687833275,0.9107844852,0.3134261683,0.2687669222,0.7915036185,0.0207780755,0.6108111767,0.7929863333,0.0213547958,0.6088650490,0.7934203296,0.0215603177,0.6082921447,0.0118886409
1777402878.7455732822,0.7126422524,-0.0493866391,0.8575620055,-0.0541252105,0.0420614906,-0.1925031171,3.3459999561,3.3360705376,3.3507771492,0.8699910045,0.1062787250,0.8502056599,0.0000000000,0.0090956986,0.0371023938,-0.0090037249,0.0227905791,0.0240025371,0.0010175705,2.0627546310,-0.7228014469,-11.1839742661,38.8289302888,-35.0098794601,6.2766582274,0.1654419005,0.2080939710,-0.0142314825,-2.1214840412,-2.2741148472,0.0000000000,0.0954238251,0.1654505283,0.0862104222,0.1841123104,0.0718105957,0.1334526092,0.0725409165,0.1458754539,0.0000000000,0.0000000000,0.5404501557,0.0280900486,0.0231810380,0.5343366861,0.0221983325,0.0184117705,0.4195561111,0.0000000000,5.8198890686,0.5684410930,105.8104934692,0.0200691223,0.2700643539,0.0100579262,0.0000414848,0.0800635815,0.0901377201,0.0000164509,0.0301339626,0.0400810242,0.0901303291,0.0200407505,0.0200326443,0.0301249027,0.0100438595,0.0400700569,0.1001117229,262143,-0.0098288858,-0.0063017225,-0.0027952659,-0.0003110402,0.0007082723,0.0002255226,-0.0113456747,-0.0051260342,-0.0013829463,-0.0002313758,0.0006059644,0.0002565658,-0.0108412846,-0.0038162042,-0.0029234740,-0.0002313758,0.0006059644,0.0002565658,-0.0095153395,-0.0003068441,-0.0069874523,-0.0002313758,0.0006059644,0.0002565658,-0.0002313758,0.0006059644,0.0002565658,0.0001283211,-0.0001093305,-0.0003314890,-0.0003596968,0.0007152949,0.0005880548,0.7766681007,0.9058657553,0.4040726620,0.1270138462,0.9114906965,0.3148613774,0.2646639816,0.9114914978,0.3148701046,0.2646508390,0.7939632214,0.0217549055,0.6075764373,0.7953556307,0.0222499475,0.6057345627,0.7959142300,0.0224456947,0.6049931647,0.0118645318
1777402878.7555942535,0.7126422524,-0.0493866391,0.8575620055,-0.0541252105,0.0420614906,-0.1925031171,3.3459999561,3.3360705376,3.3507771492,0.8699910045,0.1062787250,0.8502056599,0.0000000000,0.0090956986,0.0371023938,-0.0090037249,0.0109574432,0.0114453668,0.0008852482,2.0627546310,-0.7228014469,-11.1839742661,38.8289302888,-35.0098794601,6.2766582274,0.1654419005,0.2080939710,-0.0142314825,-2.1214840412,-2.2741148472,0.0000000000,0.0954238251,0.1654505283,0.0862104222,0.1841123104,0.0718105957,0.1334526092,0.0725409165,0.1458754539,0.0000000000,0.0000000000,0.5404501557,0.0280900486,0.0231810380,0.5343366861,0.0217739008,0.0177574921,0.4140248001,0.0000000000,6.9748415947,0.9579763412,124.4573593140,0.0300900936,0.2800853252,0.0200788975,0.0100624561,0.0900845528,0.0000462532,0.0100374222,0.0401549339,0.0501019955,0.0000283718,0.0300617218,0.0300536156,0.0401458740,0.0200648308,0.0000176430,0.1101326942,262143,-0.0098345408,-0.0063089566,-0.0027846172,-0.0003419978,0.0008609495,0.0001692281,-0.0113242734,-0.0051649886,-0.0013319148,-0.0002353015,0.0006261485,0.0002544883,-0.0108222765,-0.0038556441,-0.0028653939,-0.0002353015,0.0006261485,0.0002544883,-0.0095014398,-0.0003141680,-0.0069181114,-0.0002353015,0.0006261485,0.0002544883,-0.0002353015,0.0006261485,0.0002544883,0.0001300279,-0.0001147243,-0.0003353919,-0.0003653294,0.0007408728,0.0005898802,0.7949309483,0.9057995489,0.4053328988,0.1234196840,0.9120539234,0.3165075700,0.2607308937,0.9120545160,0.3165145352,0.2607203654,0.7987281653,0.0234259907,0.6012358447,0.7978025227,0.0230873721,0.6024766453,0.7982469549,0.0232439035,0.6018816495,0.0118509149
1777402878.7655072212,0.7126422524,-0.0493866391,0.8575620055,-0.0541252105,0.0420614906,-0.1925031171,3.3459999561,3.3360705376,3.3507771492,0.8699910045,0.1062787250,0.8502056599,0.0000000000,0.0136932600,0.0484545901,-0.0085652908,0.0109574432,0.0114453668,0.0008852482,2.0627546310,-0.7228014469,-11.1839742661,38.8289302888,-35.0098794601,6.2766582274,0.1654419005,0.2080939710,-0.0142314825,-2.1214840412,-2.2741148472,0.0000000000,0.0954238251,0.1654505283,0.0862104222,0.1841123104,0.0718105957,0.1334526092,0.0725409165,0.1458754539,0.0000000000,0.0000000000,0.5161333680,0.0280900486,0.0231810380,0.5343366861,0.0217739008,0.0177574921,0.4140248001,0.0000000000,6.9748415947,0.9579763412,124.4573593140,0.0400030613,0.2899982929,0.0299918652,0.0199754238,0.0000219345,0.0099592209,0.0199503899,0.0500679016,0.0600149632,0.0099413395,0.0399746895,0.0399665833,0.0000112057,0.0299777985,0.0099306107,0.1200456619,262143,-0.0098382920,-0.0063137553,-0.0027775536,-0.0003412820,0.0008596173,0.0001694309,-0.0113102341,-0.0051936691,-0.0013007654,-0.0002376993,0.0006386921,0.0002531621,-0.0108094874,-0.0038844163,-0.0028305123,-0.0002376993,0.0006386921,0.0002531621,-0.0094890889,-0.0003214297,-0.0068837457,-0.0002376993,0.0006386921,0.0002531621,-0.0002376993,0.0006386921,0.0002531621,0.0001312456,-0.0001179161,-0.0003382606,-0.0003689449,0.0007566081,0.0005914227,0.8064503837,0.9055981966,0.4068011456,0.1200197249,0.9124587494,0.3186150764,0.2567166993,0.9124591817,0.3186206343,0.2567082645,0.8008310798,0.0242231118,0.5984002193,0.8000016788,0.0238799529,0.5995223613,0.8004480587,0.0240774971,0.5989183412,0.0118330549
1777402878.7755448818,0.7133132815,-0.0470302701,0.8572575450,-0.0516024251,0.0420411628,-0.2035732674,3.3459999561,3.3360705376,3.3507771492,0.8699910045,0.1062787250,0.8502056599,0.0000000000,0.0136932600,0.0484545901,-0.0085652908,0.0109574432,0.0114453668,0.0008852482,2.0627546310,-0.7228014469,-11.1839742661,38.8289302888,-35.0098794601,6.2766582274,0.1654419005,0.2080939710,-0.0142314825,-2.1214840412,-2.2741148472,0.0000000000,0.1018020958,0.1598168910,0.0875104964,0.1853116751,0.0652981102,0.1382614523,0.0581365861,0.1529251784,0.0000000000,0.0000000000,0.5161333680,0.0280900486,0.0231810380,0.5343366861,0.0217739008,0.0177574921,0.4140248001,0.0000000000,6.9748415947,0.9579763412,124.4573593140,0.0000493526,0.3000359535,0.0400295258,0.0300130844,0.0100595951,0.0199968815,0.0299880505,0.0601055622,0.0700526237,0.0199790001,0.0000205040,0.0000119209,0.0100488663,0.0400154591,0.0199682713,0.1300833225,262143,-0.0097144403,-0.0063449306,-0.0027512389,-0.0003405690,0.0008582904,0.0001696328,-0.0112657689,-0.0052305753,-0.0012671260,-0.0002399301,0.0006505388,0.0002518811,-0.0107660151,-0.0039212263,-0.0027938631,-0.0002399301,0.0006505388,0.0002518811,-0.0094439770,-0.0003366234,-0.0068532383,-0.0002399301,0.0006505388,0.0002518811,-0.0002399301,0.0006505388,0.0002518811,0.0001325172,-0.0001208077,-0.0003413132,-0.0003724473,0.0007713464,0.0005931943,0.8174419472,0.9051867677,0.4087138388,0.1165757848,0.9127169604,0.3208568162,0.2529795519,0.9127172741,0.3208612513,0.2529727949,0.8008310798,0.0242231118,0.5984002193,0.8000016788,0.0238799529,0.5995223613,0.8004480587,0.0240774971,0.5989183412,0.0118232332
1777402878.7855536938,0.7133132815,-0.0470302701,0.8572575450,-0.0516024251,0.0420411628,-0.2035732674,3.3459999561,3.3466277122,3.3498213291,0.8699910045,0.1062787250,0.8502056599,0.0000000000,0.0136932600,0.0484545901,-0.0085652908,0.0109574432,0.0114453668,0.0008852482,2.0627546310,-0.7228014469,-11.1839742661,38.8289302888,-35.0098794601,6.2766582274,0.1654419005,0.2080939710,-0.0142314825,-2.1214840412,-2.2741148472,0.0000000000,0.1018020958,0.1598168910,0.0875104964,0.1853116751,0.0652981102,0.1382614523,0.0581365861,0.1529251784,0.0000000000,0.0000000000,0.5161333680,0.0284909066,0.0228190348,0.5371880531,0.0217739008,0.0177574921,0.4140248001,0.0000000000,6.9748415947,0.9579763412,124.4573593140,0.0100581646,0.3100447655,0.0000398159,0.0400218964,0.0200684071,0.0300056934,0.0399968624,0.0701143742,0.0800614357,0.0299878120,0.0100293159,0.0100207329,0.0200576782,0.0000193119,0.0299770832,0.1400921345,262143,-0.0097185211,-0.0063519813,-0.0027411834,-0.0003423630,0.0008563445,0.0001677177,-0.0111948748,-0.0052752303,-0.0012307260,-0.0002438715,0.0006617072,0.0002488464,-0.0106959738,-0.0039657793,-0.0027551446,-0.0002438715,0.0006617072,0.0002488464,-0.0093707967,-0.0003610391,-0.0068255511,-0.0002438715,0.0006617072,0.0002488464,-0.0002438715,0.0006617072,0.0002488464,0.0001332375,-0.0001220196,-0.0003418824,-0.0003771089,0.0007837268,0.0005907288,0.8291640080,0.9044314518,0.4112956870,0.1133119886,0.9125031712,0.3242876612,0.2493501059,0.9125033932,0.3242911992,0.2493446922,0.8023737375,0.0253713725,0.5962823818,0.8018210545,0.0248718251,0.5970463875,0.8021765979,0.0250298148,0.5965619952,0.0117331585
1777402878.7955622673,0.7133132815,-0.0470302701,0.8572575450,-0.0516024251,0.0420411628,-0.2035732674,3.3459999561,3.3466277122,3.3498213291,0.8699910045,0.1094105020,0.8504521251,0.0000000000,0.0136932600,0.0484545901,-0.0085652908,0.0109574432,0.0114453668,0.0008852482,2.0627546310,-0.7228014469,-11.1839742661,38.8289302888,-35.0098794601,6.2766582274,0.1654419005,0.2080939710,-0.0142314825,-2.1214840412,-2.2741148472,0.0000000000,0.1018020958,0.1598168910,0.0875104964,0.1853116751,0.0652981102,0.1382614523,0.0581365861,0.1529251784,0.0000000000,0.0000000000,0.5161333680,0.0284909066,0.0228190348,0.5371880531,0.0217739008,0.0177574921,0.4140248001,0.0000000000,6.9748415947,0.9579763412,124.4573593140,0.0200667381,0.3200533390,0.0100483894,0.0000159740,0.0300769806,0.0400142670,0.0500054359,0.0801229477,0.0900700092,0.0399963856,0.0200378895,0.0200293064,0.0300662518,0.0100278854,0.0399856567,0.1501007080,262143,-0.0097243870,-0.0063660875,-0.0027215017,-0.0003415881,0.0008539894,0.0001687299,-0.0110980788,-0.0053470219,-0.0011757494,-0.0002468033,0.0006771717,0.0002471926,-0.0106000761,-0.0040369198,-0.0026977942,-0.0002468033,0.0006771717,0.0002471926,-0.0092675439,-0.0004003229,-0.0067921351,-0.0002468033,0.0006771717,0.0002471926,-0.0002468033,0.0006771717,0.0002471926,0.0001361397,-0.0001241088,-0.0003494085,-0.0003829430,0.0008012805,0.0005966011,0.8495619042,0.9031810506,0.4149464988,0.1099244878,0.9120354452,0.3281386784,0.2460007202,0.9120355998,0.3281415006,0.2459963828,0.8033727167,0.0267629736,0.5948747947,0.8030497422,0.0261232713,0.5953391355,0.8032157034,0.0264897479,0.5950990062,0.0116807846
1777402878.8055565357,0.7133132815,-0.0470302701,0.8572575450,-0.0516024251,0.0420411628,-0.2035732674,3.3459999561,3.3466277122,3.3498213291,0.8699910045,0.1094105020,0.8504521251,0.0000000000,0.0136932600,0.0484545901,-0.0085652908,0.0109574432,0.0114453668,0.0008852482,2.0627546310,-0.7228014469,-11.1839742661,38.8289302888,-35.0098794601,6.2766582274,0.1660187095,0.2184095234,-0.0039670472,-2.7057495117,-2.4624960423,0.0000000000,0.1018020958,0.1598168910,0.0875104964,0.1853116751,0.0652981102,0.1382614523,0.0581365861,0.1529251784,0.0000000000,0.0000000000,0.5161333680,0.0284909066,0.0228190348,0.5371880531,0.0217739008,0.0177574921,0.4140248001,0.0000000000,6.9748415947,0.9579763412,124.4573593140,0.0300610065,0.3300476074,0.0200426579,0.0100102425,0.0400712490,0.0500085354,0.0599997044,0.0000226498,0.0000123978,0.0499906540,0.0300321579,0.0300235748,0.0400605202,0.0200221539,0.0499799252,0.1600949764,262143,-0.0097282780,-0.0063754446,-0.0027084462,-0.0003410741,0.0008524272,0.0001694014,-0.0110394552,-0.0053976407,-0.0011389719,-0.0002486099,0.0006866733,0.0002462290,-0.0105418122,-0.0040867630,-0.0026601310,-0.0002486099,0.0006866733,0.0002462290,-0.0092028347,-0.0004277808,-0.0067747595,-0.0002486099,0.0006866733,0.0002462290,-0.0002486099,0.0006866733,0.0002462290,0.0001381694,-0.0001256668,-0.0003546584,-0.0003867793,0.0008123401,0.0006008874,0.8625841153,0.9017318976,0.4189266461,0.1066773177,0.9112127772,0.3329046803,0.2426226462,0.9112128804,0.3329069308,0.2426191706,0.8037906572,0.0286313249,0.5942228763,0.8036634925,0.0278628144,0.5944313706,0.8037956611,0.0281559770,0.5942388209,0.0116117448
1777402878.8155920506,0.7133132815,-0.0470302701,0.8572575450,-0.0516024251,0.0420411628,-0.2035732674,3.3459999561,3.3466277122,3.3498213291,0.8699910045,0.1094105020,0.8504521251,0.0000000000,0.0136932600,0.0484545901,-0.0085652908,0.0109574432,0.0114453668,0.0008852482,2.0627546310,-0.7228014469,-11.1839742661,38.8289302888,-35.0098794601,6.2766582274,0.1660187095,0.2184095234,-0.0039670472,-2.7057495117,-2.4624960423,0.0000000000,0.1018020958,0.1598168910,0.0875104964,0.1853116751,0.0652981102,0.1382614523,0.0581365861,0.1529251784,0.0000000000,0.0000000000,0.5273273587,0.0284909066,0.0228190348,0.5371880531,0.0226332359,0.0178890098,0.4258855879,0.0000000000,6.9748415947,0.9579763412,124.4573593140,0.0400965214,0.3400831223,0.0300781727,0.0200457573,0.0501067638,0.0600440502,0.0700352192,0.0100581646,0.0100479126,0.0600261688,0.0400676727,0.0400590897,0.0000395775,0.0300576687,0.0000205040,0.1701304913,262143,-0.0097340855,-0.0063894103,-0.0026889605,-0.0003403069,0.0008500956,0.0001704035,-0.0109596536,-0.0054770056,-0.0010838075,-0.0002511098,0.0006997785,0.0002449796,-0.0104622168,-0.0041644408,-0.0026046163,-0.0002511098,0.0006997785,0.0002449796,-0.0091116150,-0.0004701207,-0.0067552149,-0.0002511098,0.0006997785,0.0002449796,-0.0002511098,0.0006997785,0.0002449796,0.0001413278,-0.0001282112,-0.0003628111,-0.0003924376,0.0008279897,0.0006077907,0.8812199317,0.8998961270,0.4237047256,0.1032534070,0.9102372204,0.3378456369,0.2394337657,0.9102372869,0.3378474314,0.2394309807,0.8038512115,0.0306511998,0.5940401785,0.8038878674,0.0297720557,0.5940352863,0.8038558484,0.0302709423,0.5940534026,0.0115724476
1777402878.8255569935,0.7126650810,-0.0465826504,0.8555985093,-0.0521356882,0.0445044300,-0.2147924472,3.3459999561,3.3466277122,3.3498213291,0.8699910045,0.1094105020,0.8504521251,0.0000000000,0.0136932600,0.0484545901,-0.0085652908,0.0109574432,0.0114453668,0.0008852482,2.0627546310,-0.7228014469,-11.1839742661,38.8289302888,-35.0098794601,6.2766582274,0.1660187095,0.2184095234,-0.0039670472,-2.7057495117,-2.4624960423,0.0000000000,0.1009536907,0.1608758718,0.0856519416,0.1869840622,0.0719437227,0.1342104822,0.0657153502,0.1495613307,0.0000000000,0.0000000000,0.5273273587,0.0284909066,0.0228190348,0.5371880531,0.0226332359,0.0178890098,0.4258855879,0.0000000000,6.9748415947,0.9579763412,124.4573593140,0.0000464916,0.3500480652,0.0400431156,0.0300107002,0.0600717068,0.0700089931,0.0800001621,0.0200231075,0.0200128555,0.0699911118,0.0000205040,0.0000133514,0.0100045204,0.0400226116,0.0099854469,0.1800954342,262143,-0.0097379378,-0.0063986742,-0.0026760350,-0.0003397980,0.0008485490,0.0001710683,-0.0109114814,-0.0055318353,-0.0010471322,-0.0002526430,0.0007077870,0.0002442706,-0.0104139744,-0.0042177926,-0.0025683205,-0.0002526430,0.0007077870,0.0002442706,-0.0090545129,-0.0004987394,-0.0067460681,-0.0002526430,0.0007077870,0.0002442706,-0.0002526430,0.0007077870,0.0002442706,0.0001434944,-0.0001300244,-0.0003683941,-0.0003961373,0.0008378114,0.0006126647,0.8930332870,0.8979581218,0.4285802160,0.0999510374,0.9089825549,0.3434977041,0.2361356436,0.9089825941,0.3434991346,0.2361334118,0.8034663277,0.0330747176,0.5944307557,0.8036432670,0.0321003612,0.5942449548,0.8036169133,0.0324994450,0.5942589021,0.0115213953
1777402878.8355317116,0.7126650810,-0.0465826504,0.8555985093,-0.0521356882,0.0445044300,-0.2147924472,3.3459999561,3.3202347755,3.3485021591,0.8699910045,0.1094105020,0.8504521251,0.0000000000,0.0136932600,0.0484545901,-0.0085652908,0.0109574432,0.0114453668,0.0008852482,2.0627546310,-0.7228014469,-11.1839742661,38.8289302888,-35.0098794601,6.2766582274,0.1660187095,0.2184095234,-0.0039670472,-2.7057495117,-2.4624960423,0.0000000000,0.1009536907,0.1608758718,0.0856519416,0.1869840622,0.0719437227,0.1342104822,0.0657153502,0.1495613307,0.0000000000,0.0000000000,0.5273273587,0.0289411135,0.0223213919,0.5300636888,0.0226332359,0.0178890098,0.4258855879,0.0000000000,6.9748415947,0.9579763412,124.4573593140,0.0100212097,0.3600227833,0.0000243187,0.0399854183,0.0700464249,0.0799837112,0.0899748802,0.0299978256,0.0299875736,0.0799658298,0.0099952221,0.0099880695,0.0199792385,0.0000123978,0.0199601650,0.1900701523,262143,-0.0097437105,-0.0064149911,-0.0026598469,-0.0003389761,0.0008465729,0.0001695480,-0.0108461452,-0.0056169795,-0.0009931683,-0.0002547852,0.0007194183,0.0002413645,-0.0103482602,-0.0043003190,-0.0025158172,-0.0002547852,0.0007194183,0.0002413645,-0.0089741070,-0.0005435998,-0.0067384878,-0.0002547852,0.0007194183,0.0002413645,-0.0002547852,0.0007194183,0.0002413645,0.0001465077,-0.0001328046,-0.0003758178,-0.0004012929,0.0008522229,0.0006171823,0.9087053790,0.8957090429,0.4340528017,0.0964545270,0.9076429693,0.3491448240,0.2329852616,0.9076429898,0.3491459643,0.2329834732,0.8028543723,0.0355583835,0.5951138196,0.8031487669,0.0345061618,0.5947784318,0.8029759195,0.0350982060,0.5949771328,0.0114933187
