t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_qx,offline_normal_qy,offline_normal_qz,offline_normal_qw,offline_normal_nx,offline_normal_ny,offline_normal_nz,offline_contact_force_x
1777409441.3959047794,0.6903437376,0.0476485156,0.4423075616,-0.0196795664,0.0605501283,-0.6283262705,3.2249999046,3.2199413776,3.2272326946,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.1397644281,0.0545382276,-0.3863912821,-0.5292737484,-0.0431401096,0.0391452312,-50.0316085815,95.2115402222,26.4659004211,-2742.4461895660,3446.2201668922,95.8092170099,0.5056311488,0.4968627095,1.1000000238,-10.9522418976,-11.1052064896,0.0000000000,0.0874372497,0.1482841223,0.0268589314,0.2000000030,0.1510895193,0.0807839632,0.1253396422,0.1438710690,0.0000000000,0.0000000000,0.4597055316,0.0464726388,-0.0114599233,0.4546108842,0.0083964970,-0.0037352070,0.3494384587,0.0000000000,-6.5671415329,-55.6708145142,309.9996032715,0.0200502872,0.9599719048,0.0100228786,0.0000581741,0.0799672604,0.0899798870,0.0000302792,0.0200233459,0.0400276184,0.0899565220,0.0200064182,0.0100045204,0.0300540924,0.0099899769,0.0300359726,0.0000128746,262143,-0.0562676292,-0.0087658883,0.0738270891,-0.0011889968,-0.0037475943,-0.0003974433,-0.0443269031,-0.0163254116,0.0835613558,0.0030847239,-0.0045872586,-0.0012952906,-0.0389131419,-0.0158942958,0.0691533594,0.0030847239,-0.0045872586,-0.0012952906,-0.0260386733,-0.0212617389,0.0239415310,0.0030847239,-0.0045872586,-0.0012952906,0.0030847239,-0.0045872586,-0.0012952906,-0.0035718747,-0.0070752889,-0.0036492332,0.0066565986,0.0024880303,0.0023539427,0.8578464374,-0.0131552698,0.3260608743,0.0381063978,0.9444888287,0.7844644174,0.0634032965,-0.6169243064,0.0744347796
1777409441.4058895111,0.6903437376,0.0476485156,0.4423075616,-0.0196795664,0.0605501283,-0.6283262705,3.2249999046,3.2199413776,3.2272326946,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.1397644281,0.0545382276,-0.3863912821,0.0037552416,-0.0414444916,0.0298779011,-50.0316085815,95.2115402222,26.4659004211,-2742.4461895660,3446.2201668922,95.8092170099,0.5056311488,0.4968627095,1.1000000238,-10.9522418976,-11.1052064896,0.0000000000,0.0874372497,0.1482841223,0.0268589314,0.2000000030,0.1510895193,0.0807839632,0.1253396422,0.1438710690,0.0000000000,0.0000000000,0.4597055316,0.0464726388,-0.0114599233,0.4546108842,0.0083964970,-0.0037352070,0.3494384587,0.0000000000,-53.9674873352,-10.2644624710,272.4627380371,0.0300350189,0.9699566364,0.0200076103,0.0100429058,0.0899519920,0.0000324249,0.0100150108,0.0300080776,0.0500123501,0.0000135899,0.0299911499,0.0199892521,0.0400388241,0.0199747086,0.0400207043,0.0099976063,262143,-0.0561122676,-0.0086544616,0.0731279883,-0.0015391036,0.0015162684,-0.0001135475,-0.0437625841,-0.0160826506,0.0831280724,0.0025855725,-0.0041440895,-0.0011188590,-0.0383974068,-0.0157042321,0.0688204944,0.0025855725,-0.0041440895,-0.0011188590,-0.0256997590,-0.0206233734,0.0249918283,0.0025855725,-0.0041440895,-0.0011188590,0.0025855725,-0.0041440895,-0.0011188590,-0.0035674720,-0.0070443244,-0.0036056851,0.0061530445,0.0029002350,0.0024868261,0.8342392658,-0.0132731526,0.3265651581,0.0383808923,0.9443018204,0.7837642093,0.0638171946,-0.6177710174,0.0740641654
1777409441.4159092903,0.6903437376,0.0476485156,0.4423075616,-0.0196795664,0.0605501283,-0.6283262705,3.2249999046,3.2199413776,3.2272326946,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.2202545106,-0.0065494012,-0.4737209082,0.0037552416,-0.0414444916,0.0298779011,-50.0316085815,95.2115402222,26.4659004211,-2742.4461895660,3446.2201668922,95.8092170099,0.5056311488,0.4968627095,1.1000000238,-10.9522418976,-11.1052064896,0.0000000000,0.0874372497,0.1482841223,0.0268589314,0.2000000030,0.1510895193,0.0807839632,0.1253396422,0.1438710690,0.0000000000,0.0000000000,0.4597055316,0.0464726388,-0.0114599233,0.4546108842,0.0710323527,-0.0108975610,0.3604456484,0.0000000000,-53.9674873352,-10.2644624710,272.4627380371,0.0400547981,0.9799764156,0.0300273895,0.0200626850,0.0000324249,0.0100522041,0.0200347900,0.0400278568,0.0600321293,0.0100333691,0.0400109291,0.0300090313,0.0500586033,0.0299944878,0.0000140667,0.0200173855,262143,-0.0560092104,-0.0085805481,0.0726642483,-0.0014356872,0.0015087426,-0.0001177766,-0.0433949275,-0.0158775592,0.0825761444,0.0022719493,-0.0035941908,-0.0009941769,-0.0380495522,-0.0155222244,0.0683247334,0.0022719493,-0.0035941908,-0.0009941769,-0.0253535968,-0.0200701229,0.0252577987,0.0022719493,-0.0035941908,-0.0009941769,0.0022719493,-0.0035941908,-0.0009941769,-0.0035496990,-0.0070001124,-0.0035717155,0.0058216483,0.0034059216,0.0025775386,0.8372099085,-0.0133954320,0.3271107219,0.0386616020,0.9440997927,0.7830077123,0.0642372421,-0.6186861072,0.0736525431
1777409441.4259560108,0.6826411486,0.0494410321,0.4175253808,-0.0847270112,0.1570307129,-0.5813750005,3.2249999046,3.2199413776,3.2272326946,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.2202545106,-0.0065494012,-0.4737209082,0.0037552416,-0.0414444916,0.0298779011,-50.0316085815,95.2115402222,26.4659004211,-2742.4461895660,3446.2201668922,95.8092170099,0.5056311488,0.4968627095,1.1000000238,-10.9522418976,-11.1052064896,0.0000000000,0.0357488394,0.2000000030,0.1091752499,0.1853147298,0.1510895193,0.0807839632,0.1253396422,0.1438710690,0.0000000000,0.0000000000,0.4885115027,0.0464726388,-0.0114599233,0.4546108842,0.0710323527,-0.0108975610,0.3604456484,0.0000000000,-53.9674873352,-10.2644624710,272.4627380371,0.0000591278,0.9900231361,0.0400741100,0.0301094055,0.0100791454,0.0200989246,0.0300815105,0.0500745773,0.0700788498,0.0200800896,0.0000245571,0.0400557518,0.0000143051,0.0400412083,0.0100607872,0.0300641060,262143,-0.0577270643,-0.0098907263,0.0699413999,-0.0012813369,0.0014975102,-0.0001240886,-0.0437367945,-0.0161813729,0.0804455766,0.0018566298,-0.0028167329,-0.0008189671,-0.0384038813,-0.0158431685,0.0662652131,0.0018566298,-0.0028167329,-0.0008189671,-0.0255613998,-0.0197369695,0.0241422166,0.0018566298,-0.0028167329,-0.0008189671,0.0018566298,-0.0028167329,-0.0008189671,-0.0034624587,-0.0068766950,-0.0035692954,0.0053190884,0.0040599621,0.0027503283,0.8524035250,-0.0135154017,0.3276514153,0.0389352156,0.9438993235,0.7822571981,0.0646451663,-0.6195923486,0.0727580264
1777409441.4359149933,0.6826411486,0.0494410321,0.4175253808,-0.0847270112,0.1570307129,-0.5813750005,3.2349998951,3.2357771397,3.2266652584,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.2202545106,-0.0065494012,-0.4737209082,0.0037552416,-0.0414444916,0.0298779011,-50.0316085815,95.2115402222,26.4659004211,-2742.4461895660,3446.2201668922,95.8092170099,0.5056311488,0.4968627095,1.1000000238,-10.9522418976,-11.1052064896,0.0000000000,0.0357488394,0.2000000030,0.1091752499,0.1853147298,0.0277521033,0.1476478279,0.0880479887,0.1510450989,0.0000000000,0.0000000000,0.4885115027,0.0871653333,0.0089813862,0.5263764262,0.0710323527,-0.0108975610,0.3604456484,0.0000000000,-53.9674873352,-10.2644624710,272.4627380371,0.0100181103,0.0000538826,0.0000290871,0.0400683880,0.0200381279,0.0300579071,0.0400404930,0.0600335598,0.0800378323,0.0300390720,0.0099835396,0.0000197887,0.0099732876,0.0000131130,0.0200197697,0.0400230885,262143,-0.0576175544,-0.0098118727,0.0694903935,-0.0012642075,0.0014241396,0.0000161663,-0.0441898571,-0.0165147472,0.0785838935,0.0016442694,-0.0022392939,-0.0009029110,-0.0388672897,-0.0161636256,0.0644443355,0.0016442694,-0.0022392939,-0.0009029110,-0.0258686960,-0.0195011792,0.0228713016,0.0016442694,-0.0022392939,-0.0009029110,0.0017322403,-0.0025697500,-0.0007635936,-0.0034033680,-0.0068121596,-0.0036011162,0.0051356083,0.0042424097,0.0028375226,0.8594438766,-0.0136385393,0.3281736176,0.0392193286,0.9437043558,0.7815278420,0.0650712849,-0.6204675335,0.0721600503
1777409441.4458651543,0.6826411486,0.0494410321,0.4175253808,-0.0847270112,0.1570307129,-0.5813750005,3.2349998951,3.2357771397,3.2266652584,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.2202545106,-0.0065494012,-0.4737209082,0.0037552416,-0.0414444916,0.0298779011,-50.0316085815,95.2115402222,26.4659004211,-2742.4461895660,3446.2201668922,95.8092170099,0.5056311488,0.4968627095,1.1000000238,-10.9522418976,-11.1052064896,0.0000000000,0.0357488394,0.2000000030,0.1091752499,0.1853147298,0.0277521033,0.1476478279,0.0880479887,0.1510450989,0.0000000000,0.0000000000,0.4885115027,0.0871653333,0.0089813862,0.5263764262,0.0710323527,-0.0108975610,0.3604456484,0.0000000000,-53.9674873352,-10.2644624710,272.4627380371,0.0199682713,0.0100040436,0.0099792480,0.0000147820,0.0299882889,0.0400080681,0.0499906540,0.0699837208,0.0899879932,0.0399892330,0.0199337006,0.0099699497,0.0199234486,0.0099632740,0.0299699306,0.0499732494,262143,-0.0577105228,-0.0097454967,0.0692393019,-0.0011701456,0.0014152290,-0.0000015281,-0.0446532985,-0.0167740774,0.0767043623,0.0014169289,-0.0017870685,-0.0007730477,-0.0393472715,-0.0163892896,0.0626005526,0.0014169289,-0.0017870685,-0.0007730477,-0.0261742228,-0.0190776367,0.0215235087,0.0014169289,-0.0017870685,-0.0007730477,0.0014169289,-0.0017870685,-0.0007730477,-0.0030961164,-0.0066189455,-0.0036038474,0.0045130453,0.0048318769,0.0028307996,0.8746311649,-0.0137712561,0.3286818918,0.0395316943,0.9435124862,0.7808109183,0.0655445693,-0.6213197400,0.0710613355
1777409441.4559025764,0.6826411486,0.0494410321,0.4175253808,-0.0847270112,0.1570307129,-0.5813750005,3.2349998951,3.2357771397,3.2266652584,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.2202545106,-0.0065494012,-0.4737209082,0.0037552416,-0.0414444916,0.0298779011,-50.0316085815,95.2115402222,26.4659004211,-2742.4461895660,3446.2201668922,95.8092170099,0.5056311488,0.4968627095,1.1000000238,-10.9522418976,-11.1052064896,0.0000000000,0.0357488394,0.2000000030,0.1091752499,0.1853147298,0.0277521033,0.1476478279,0.0880479887,0.1510450989,0.0000000000,0.0000000000,0.4885115027,0.0871653333,0.0089813862,0.5263764262,0.0710323527,-0.0108975610,0.3604456484,0.0000000000,-53.9674873352,-10.2644624710,272.4627380371,0.0300056934,0.0200414658,0.0200166702,0.0100522041,0.0400257111,0.0500454903,0.0600280762,0.0800211430,0.1000254154,0.0500266552,0.0299711227,0.0200073719,0.0299608707,0.0200006962,0.0400073528,0.0600106716,262143,-0.0578035154,-0.0096502764,0.0691194350,-0.0010402192,0.0013914737,-0.0000304958,-0.0453739638,-0.0170423113,0.0740884714,0.0011195275,-0.0011517191,-0.0005951163,-0.0400798879,-0.0165881855,0.0600323651,0.0011195275,-0.0011517191,-0.0005951163,-0.0265586578,-0.0182109687,0.0195879590,0.0011195275,-0.0011517191,-0.0005951163,0.0011195275,-0.0011517191,-0.0005951163,-0.0029450377,-0.0063991471,-0.0036664512,0.0040645652,0.0052474280,0.0030713349,0.9101889724,-0.0139044039,0.3291525411,0.0398492572,0.9433330848,0.7801412828,0.0660289056,-0.6221091243,0.0703694448
1777409441.4658937454,0.6826411486,0.0494410321,0.4175253808,-0.0847270112,0.1570307129,-0.5813750005,3.2349998951,3.2357771397,3.2266652584,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.2202545106,-0.0065494012,-0.4737209082,0.0037552416,-0.0414444916,0.0298779011,-50.0316085815,95.2115402222,26.4659004211,-2742.4461895660,3446.2201668922,95.8092170099,0.5930622220,0.4159957767,1.1000000238,-10.1273107529,-10.1053142548,0.0000000000,0.0357488394,0.2000000030,0.1091752499,0.1853147298,0.0277521033,0.1476478279,0.0880479887,0.1510450989,0.0000000000,0.0000000000,0.4885115027,0.0871653333,0.0089813862,0.5263764262,0.0607449785,0.0158447139,0.3289477527,0.0000000000,-53.9674873352,-10.2644624710,272.4627380371,0.0399968624,0.0300326347,0.0300078392,0.0200433731,0.0500168800,0.0600366592,0.0700192451,0.0000300407,0.0000188351,0.0600178242,0.0399622917,0.0299985409,0.0399520397,0.0299918652,0.0000121593,0.0700018406,262143,-0.0578959511,-0.0095556263,0.0690002858,-0.0009110709,0.0013678607,-0.0000592900,-0.0461191328,-0.0171809478,0.0716988474,0.0008713747,-0.0005653452,-0.0004363075,-0.0408230108,-0.0166378645,0.0576825573,0.0008713747,-0.0005653452,-0.0004363075,-0.0268694015,-0.0171165369,0.0177397218,0.0008713747,-0.0005653452,-0.0004363075,0.0009488275,-0.0007555373,-0.0004871939,-0.0028533333,-0.0062641076,-0.0037007022,0.0038021607,0.0055085703,0.0032135082,0.9371181497,-0.0140397457,0.3295855142,0.0401771618,0.9431659822,0.7795183690,0.0665328709,-0.6228358447,0.0694291443
1777409441.4759268761,0.6756781340,0.0495722480,0.3915393054,-0.1485617187,0.1127503840,-0.5688429717,3.2349998951,3.2357771397,3.2266652584,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.2202545106,-0.0065494012,-0.4737209082,0.0037552416,-0.0414444916,0.0298779011,-50.0316085815,95.2115402222,26.4659004211,-2742.4461895660,3446.2201668922,95.8092170099,0.5930622220,0.4159957767,1.1000000238,-10.1273107529,-10.1053142548,0.0000000000,0.0213626307,0.2000000030,0.1195941120,0.1728084236,0.0277521033,0.1476478279,0.0880479887,0.1510450989,0.0000000000,0.0000000000,0.5040116310,0.0871653333,0.0089813862,0.5263764262,0.0607449785,0.0158447139,0.3289477527,0.0000000000,-53.9674873352,-10.2644624710,272.4627380371,0.0000498295,0.0400657654,0.0400409698,0.0300765038,0.0600500107,0.0700697899,0.0800523758,0.0100631714,0.0100519657,0.0700509548,0.0000205040,0.0400316715,0.0000123978,0.0400249958,0.0100452900,0.0800349712,262143,-0.0579572672,-0.0094928414,0.0689212497,-0.0008254019,0.0013521973,-0.0000783903,-0.0466264532,-0.0172092038,0.0702222286,0.0007316650,-0.0002002490,-0.0003404676,-0.0413219633,-0.0165974858,0.0562277386,0.0007316650,-0.0002002490,-0.0003404676,-0.0270432571,-0.0162854520,0.0165484755,0.0007316650,-0.0002002490,-0.0003404676,0.0007316650,-0.0002002490,-0.0003404676,-0.0027281313,-0.0060773618,-0.0037419647,0.0034597963,0.0058771128,0.0034014971,0.9805743592,-0.0141749725,0.3299865147,0.0405081244,0.9430095769,0.7789359840,0.0670439989,-0.6235092903,0.0688795894
1777409441.4859640598,0.6756781340,0.0495722480,0.3915393054,-0.1485617187,0.1127503840,-0.5688429717,3.2349998951,3.2146627903,3.2253036499,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.2202545106,-0.0065494012,-0.4737209082,0.0037552416,-0.0414444916,0.0298779011,-50.0316085815,95.2115402222,26.4659004211,-2742.4461895660,3446.2201668922,95.8092170099,0.5930622220,0.4159957767,1.1000000238,-10.1273107529,-10.1053142548,0.0000000000,0.0213626307,0.2000000030,0.1195941120,0.1728084236,0.0161243863,0.1509588063,0.0921946391,0.1320426017,0.0000000000,0.0000000000,0.5040116310,0.0730066001,0.0591904037,0.5382509828,0.0607449785,0.0158447139,0.3289477527,0.0000000000,-53.9674873352,-10.2644624710,272.4627380371,0.0100870132,0.0501029491,0.0000214577,0.0401136875,0.0700871944,0.0801069736,0.0900895596,0.0201003551,0.0200891495,0.0800881386,0.0100576878,0.0000135899,0.0100495815,0.0000090599,0.0200824738,0.0900721550,262143,-0.0580461138,-0.0094651395,0.0688044873,-0.0007248855,0.0013015495,-0.0002103807,-0.0473984777,-0.0171818861,0.0681694394,0.0005524618,0.0003052415,-0.0002331667,-0.0420675716,-0.0164621001,0.0542000631,0.0005524618,0.0003052415,-0.0002331667,-0.0272728604,-0.0149664895,0.0148018964,0.0005524618,0.0003052415,-0.0002331667,0.0005524618,0.0003052415,-0.0002331667,-0.0023308275,-0.0061464192,-0.0036265469,0.0028832893,0.0064516606,0.0033933803,1.0260604698,-0.0142188297,0.3295236282,0.0406971387,0.9431626298,0.7795158427,0.0673971600,-0.6227460749,0.0681042001
1777409441.4958145618,0.6756781340,0.0495722480,0.3915393054,-0.1485617187,0.1127503840,-0.5688429717,3.2349998951,3.2146627903,3.2253036499,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.2202545106,-0.0065494012,-0.4737209082,0.0037552416,-0.0414444916,0.0298779011,-72.4853363037,-11.8594951630,0.9307752252,-224.6896308208,-1071.4368549384,-255.5245135347,0.5930622220,0.4159957767,1.1000000238,-10.1273107529,-10.1053142548,0.0000000000,0.0213626307,0.2000000030,0.1195941120,0.1728084236,0.0161243863,0.1509588063,0.0921946391,0.1320426017,0.0000000000,0.0000000000,0.5040116310,0.0730066001,0.0591904037,0.5382509828,0.0607449785,0.0158447139,0.3289477527,0.0000000000,-53.9674873352,-10.2644624710,272.4627380371,0.0199375153,0.0599534512,0.0098719597,0.0000209808,0.0799376965,0.0899574757,0.0000078678,0.0299508572,0.0299396515,0.0899386406,0.0199081898,0.0098640919,0.0199000835,0.0098595619,0.0299329758,0.0999226570,262143,-0.0580738337,-0.0094999021,0.0687665214,-0.0006822484,0.0012939833,-0.0002191371,-0.0476571432,-0.0171776535,0.0675263906,0.0005004100,0.0004676301,-0.0002062241,-0.0423144929,-0.0164204376,0.0535631290,0.0005004100,0.0004676301,-0.0002062241,-0.0273413741,-0.0145340671,0.0142290729,0.0005004100,0.0004676301,-0.0002062241,0.0005004100,0.0004676301,-0.0002062241,-0.0022986917,-0.0060938903,-0.0036350254,0.0027991016,0.0065615204,0.0034288013,1.0413962153,-0.0143407177,0.3297083730,0.0410195113,0.9430822511,0.7792195769,0.0679130366,-0.6230607277,0.0676677972
1777409441.5058240891,0.6756781340,0.0495722480,0.3915393054,-0.1485617187,0.1127503840,-0.5688429717,3.2349998951,3.2146627903,3.2253036499,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.2202545106,-0.0065494012,-0.4737209082,0.0624883920,0.1680697501,0.0183929205,-72.4853363037,-11.8594951630,0.9307752252,-224.6896308208,-1071.4368549384,-255.5245135347,0.5930622220,0.4159957767,1.1000000238,-10.1273107529,-10.1053142548,0.0000000000,0.0213626307,0.2000000030,0.1195941120,0.1728084236,0.0161243863,0.1509588063,0.0921946391,0.1320426017,0.0000000000,0.0000000000,0.5040116310,0.0730066001,0.0591904037,0.5382509828,0.0607449785,0.0158447139,0.3289477527,0.0000000000,8.0121469498,-79.8910217285,276.1333618164,0.0299470425,0.0699629784,0.0198814869,0.0100305080,0.0899472237,0.0000123978,0.0100173950,0.0399603844,0.0399491787,0.0000064373,0.0299177170,0.0198736191,0.0299096107,0.0198690891,0.0399425030,0.1099321842,262143,-0.0581325896,-0.0095947861,0.0687894363,-0.0015640204,0.0003086257,-0.0004228153,-0.0484231886,-0.0171888787,0.0657767415,0.0002149310,0.0007749081,-0.0001622851,-0.0430410783,-0.0163125663,0.0518312800,0.0002149310,0.0007749081,-0.0001622851,-0.0275281436,-0.0132588444,0.0126677373,0.0002149310,0.0007749081,-0.0001622851,0.0002149310,0.0007749081,-0.0001622851,-0.0022091861,-0.0059493503,-0.0036618432,0.0024241171,0.0067242585,0.0034995581,1.0617130847,-0.0144756379,0.3299919638,0.0413647443,0.9429659154,0.7787885235,0.0684573995,-0.6235399106,0.0671121329
1777409441.5157852173,0.6756781340,0.0495722480,0.3915393054,-0.1485617187,0.1127503840,-0.5688429717,3.2349998951,3.2146627903,3.2253036499,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.1881737858,-0.0228820220,-0.4965681732,0.0624883920,0.1680697501,0.0183929205,-72.4853363037,-11.8594951630,0.9307752252,-224.6896308208,-1071.4368549384,-255.5245135347,0.5930622220,0.4159957767,1.1000000238,-10.1273107529,-10.1053142548,0.0000000000,0.0213626307,0.2000000030,0.1195941120,0.1728084236,0.0161243863,0.1509588063,0.0921946391,0.1320426017,0.0000000000,0.0000000000,0.4430395961,0.0730066001,0.0591904037,0.5382509828,0.0472150110,0.0473828018,0.3477554917,0.0000000000,8.0121469498,-79.8910217285,276.1333618164,0.0399081707,0.0799241066,0.0298426151,0.0199916363,0.0000126362,0.0099735260,0.0199785233,0.0499215126,0.0499103069,0.0099675655,0.0398788452,0.0298347473,0.0000088215,0.0298302174,0.0000057220,0.1198933125,262143,-0.0581909936,-0.0096891019,0.0688122140,-0.0015733646,0.0002999017,-0.0004229139,-0.0491733057,-0.0172323964,0.0642753258,-0.0001236802,0.0009832011,-0.0001367988,-0.0437482958,-0.0162271078,0.0503557415,-0.0001236802,0.0009832011,-0.0001367988,-0.0277139595,-0.0120143843,0.0114103756,-0.0001236802,0.0009832011,-0.0001367988,-0.0001236802,0.0009832011,-0.0001367988,-0.0021324330,-0.0058281398,-0.0036898066,0.0020087529,0.0068113409,0.0035530078,1.0706716996,-0.0146111264,0.3302733761,0.0417112065,0.9428500344,0.7783593446,0.0690034930,-0.6240154234,0.0668297932
1777409441.5258448124,0.6694656610,0.0496532172,0.3657707274,-0.1951180796,0.0432158427,-0.5795384451,3.2349998951,3.2146627903,3.2253036499,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.1881737858,-0.0228820220,-0.4965681732,0.0624883920,0.1680697501,0.0183929205,-72.4853363037,-11.8594951630,0.9307752252,-224.6896308208,-1071.4368549384,-255.5245135347,0.5930622220,0.4159957767,1.1000000238,-10.1273107529,-10.1053142548,0.0000000000,0.0234836359,0.2000000030,0.0872724503,0.1463920027,0.0161243863,0.1509588063,0.0921946391,0.1320426017,0.0000000000,0.0000000000,0.4430395961,0.0730066001,0.0591904037,0.5382509828,0.0472150110,0.0473828018,0.3477554917,0.0000000000,8.0121469498,-79.8910217285,276.1333618164,0.0000164509,0.0899837017,0.0399022102,0.0300512314,0.0100722313,0.0200331211,0.0300381184,0.0599811077,0.0599699020,0.0200271606,0.0000061989,0.0398943424,0.0100684166,0.0398898125,0.0100653172,0.1299529076,262143,-0.0575030620,-0.0101626419,0.0683035787,-0.0015826528,0.0002912299,-0.0004230119,-0.0495555545,-0.0174825834,0.0627472613,-0.0004414495,0.0011730903,-0.0001136228,-0.0440845199,-0.0163395436,0.0488607717,-0.0004414495,0.0011730903,-0.0001136228,-0.0275481034,-0.0109831217,0.0101719673,-0.0004414495,0.0011730903,-0.0001136228,-0.0003377734,0.0011117699,-0.0001211002,-0.0020877721,-0.0057591784,-0.0037089251,0.0017499987,0.0068709484,0.0035878250,1.0773832760,-0.0147426799,0.3305224893,0.0420503818,0.9427456194,0.7779732990,0.0695400519,-0.6244371284,0.0665112510
1777409441.5358440876,0.6694656610,0.0496532172,0.3657707274,-0.1951180796,0.0432158427,-0.5795384451,3.2349998951,3.2410557270,3.2243788242,1.2000000477,0.0000000000,1.1599999666,0.0000000000,-0.1881737858,-0.0228820220,-0.4965681732,0.0624883920,0.1680697501,0.0183929205,-72.4853363037,-11.8594951630,0.9307752252,-224.6896308208,-1071.4368549384,-255.5245135347,0.5930622220,0.4159957767,1.1000000238,-10.1273107529,-10.1053142548,0.0000000000,0.0234836359,0.2000000030,0.0872724503,0.1463920027,0.0181588419,0.1508862227,0.0811472535,0.1316982210,0.0000000000,0.0000000000,0.4430395961,0.0565203838,0.0766060427,0.4927292764,0.0472150110,0.0473828018,0.3477554917,0.0000000000,8.0121469498,-79.8910217285,276.1333618164,0.0100157261,0.0999829769,0.0000183582,0.0400505066,0.0200715065,0.0300323963,0.0400373936,0.0699803829,0.0699691772,0.0300264359,0.0100054741,0.0000112057,0.0200676918,0.0000078678,0.0200645924,0.1399521828,262143,-0.0575445526,-0.0102233128,0.0683207205,-0.0015716279,0.0002613379,-0.0004964974,-0.0497142662,-0.0177069478,0.0617798165,-0.0006278879,0.0012822572,-0.0002192132,-0.0442037423,-0.0164731543,0.0479204374,-0.0006278879,0.0012822572,-0.0002192132,-0.0273283828,-0.0103869674,0.0094152076,-0.0006278879,0.0012822572,-0.0002192132,-0.0006278879,0.0012822572,-0.0002192132,-0.0018055536,-0.0058580233,-0.0036340938,0.0011776657,0.0071402805,0.0034148806,1.1003017149,-0.0148275824,0.3301780135,0.0423414478,0.9428519629,0.7783793624,0.0700519510,-0.6238736188,0.0659420416
