t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_qx,offline_normal_qy,offline_normal_qz,offline_normal_qw,offline_normal_nx,offline_normal_ny,offline_normal_nz,offline_contact_force_x
1777404496.4253647327,-0.2854468226,-0.1497502625,0.2173964828,-0.0275034697,0.0333615999,0.0106139572,3.3039999008,3.1777126789,3.3098726273,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0833329484,0.0761590824,0.2186551243,0.0298006814,0.0207920000,0.1421649456,2.2192769051,-4.2748699188,-1.2902542353,12.3229864272,-25.6263956075,-0.2281822712,0.2323358208,0.1864884496,1.0920902491,-1.7560045719,-2.7545256615,0.0000000000,0.1630365551,0.1516716331,0.1482414007,0.1722987741,0.1271997392,0.1182835624,0.1230682060,0.1301638335,0.0000000000,0.0000000000,0.6393072605,0.0201243255,0.0181229264,0.6248379946,0.0172192771,0.0146689778,0.5013967752,0.0000000000,2.8960597515,5.9990959167,-5.0308775902,0.0000419617,0.5500593185,0.0000200272,0.0200650692,0.0700421333,0.0700347424,0.0800817013,0.0800688267,0.0300536156,0.0800607204,0.0100445747,0.0100336075,0.0200474262,0.0000114441,0.0200393200,0.1900827885,262143,nan,nan,nan,-0.0001895157,0.0005977923,0.0000106117,nan,nan,nan,-0.0001376909,0.0005028731,0.0000219934,nan,nan,nan,-0.0001376909,0.0005028731,0.0000219934,-0.0001376909,0.0005028731,0.0000219934,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.4353375435,-0.2854468226,-0.1497502625,0.2173964828,-0.0275034697,0.0333615999,0.0106139572,3.3039999008,3.1777126789,3.3098726273,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0833329484,0.0761590824,0.2186551243,0.0298006814,0.0207920000,0.1421649456,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2253718078,0.1787618846,1.0332589149,-1.7560045719,-2.7545256615,0.0000000000,0.1630365551,0.1516716331,0.1482414007,0.1722987741,0.1271997392,0.1182835624,0.1230682060,0.1301638335,0.0000000000,0.0000000000,0.6393072605,0.0201243255,0.0181229264,0.6248379946,0.0172192771,0.0146689778,0.5013967752,0.0000000000,2.8960597515,5.9990959167,-5.0308775902,0.0100147724,0.5600321293,0.0099928379,0.0300378799,0.0800149441,0.0800075531,0.0000340939,0.0000212193,0.0400264263,0.0900335312,0.0200173855,0.0200064182,0.0300202370,0.0099842548,0.0300121307,0.0000119209,262143,nan,nan,nan,-0.0001896295,0.0005975428,0.0000117180,nan,nan,nan,-0.0001368060,0.0004987831,0.0000232593,nan,nan,nan,-0.0001368060,0.0004987831,0.0000232593,-0.0001368060,0.0004987831,0.0000232593,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.4453270435,-0.2854468226,-0.1497502625,0.2173964828,-0.0275034697,0.0333615999,0.0106139572,3.3039999008,3.1777126789,3.3098726273,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0833329484,0.0761590824,0.2186551243,0.0298006814,0.0207920000,0.1421649456,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2253718078,0.1787618846,1.0332589149,-1.7560045719,-2.7545256615,0.0000000000,0.1630365551,0.1516716331,0.1482414007,0.1722987741,0.1271997392,0.1182835624,0.1230682060,0.1301638335,0.0000000000,0.0000000000,0.6393072605,0.0201243255,0.0181229264,0.6248379946,0.0172192771,0.0146689778,0.5013967752,0.0000000000,3.6702411175,6.2159466743,-4.6054162979,0.0200042725,0.5700216293,0.0199823380,0.0400273800,0.0900044441,0.0899970531,0.0100235939,0.0100107193,0.0500159264,0.0000171661,0.0300068855,0.0299959183,0.0400097370,0.0199737549,0.0400016308,0.0100014210,262143,nan,nan,nan,-0.0002149139,0.0007323936,0.0000320503,nan,nan,nan,-0.0001395429,0.0005145671,0.0000268070,nan,nan,nan,-0.0001395429,0.0005145671,0.0000268070,-0.0001395429,0.0005145671,0.0000268070,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.4554610252,-0.2854468226,-0.1497502625,0.2173964828,-0.0275034697,0.0333615999,0.0106139572,3.3039999008,3.1777126789,3.3098726273,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0911306813,0.0832395852,0.3581475616,0.0338455737,0.0217172820,0.1440638304,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2253718078,0.1787618846,1.0332589149,-1.7560045719,-2.7545256615,0.0000000000,0.1630365551,0.1516716331,0.1482414007,0.1722987741,0.1271997392,0.1182835624,0.1230682060,0.1301638335,0.0000000000,0.0000000000,0.6226352453,0.0201243255,0.0181229264,0.6248379946,0.0172325149,0.0144820334,0.4866335988,0.0000000000,3.6702411175,6.2159466743,-4.6054162979,0.0301382542,0.5801556110,0.0301163197,0.0000507832,0.0000312328,0.0000231266,0.0201575756,0.0201447010,0.0601499081,0.0101511478,0.0401408672,0.0401299000,0.0000171661,0.0301077366,0.0000109673,0.0201354027,262143,nan,nan,nan,-0.0002150482,0.0007315372,0.0000319411,nan,nan,nan,-0.0001426259,0.0005313961,0.0000300559,nan,nan,nan,-0.0001426259,0.0005313961,0.0000300559,-0.0001426259,0.0005313961,0.0000300559,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.4653842449,-0.2812337279,-0.1460011303,0.2342999578,-0.0303092673,0.0361019524,0.0077577401,3.3039999008,3.1777126789,3.3098726273,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0911306813,0.0832395852,0.3581475616,0.0338455737,0.0217172820,0.1440638304,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2253718078,0.1787618846,1.0332589149,-1.7560045719,-2.7545256615,0.0000000000,0.1666041166,0.1436240226,0.1505699307,0.1605310142,0.1252518445,0.1158214658,0.1238470674,0.1211782247,0.0000000000,0.0000000000,0.6226352453,0.0201243255,0.0181229264,0.6248379946,0.0172325149,0.0144820334,0.4866335988,0.0000000000,3.6702411175,6.2159466743,-4.6054162979,0.0000522137,0.5900788307,0.0400395393,0.0099740028,0.0099544525,0.0099463463,0.0300807953,0.0300679207,0.0700731277,0.0200743675,0.0000245571,0.0000147820,0.0099403858,0.0400309563,0.0099341869,0.0300586224,262143,nan,nan,nan,-0.0002152485,0.0007302590,0.0000317780,nan,nan,nan,-0.0001470878,0.0005550578,0.0000345971,nan,nan,nan,-0.0001470878,0.0005550578,0.0000345971,-0.0001470878,0.0005550578,0.0000345971,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.4753379822,-0.2812337279,-0.1460011303,0.2342999578,-0.0303092673,0.0361019524,0.0077577401,3.3039999008,3.2093842030,3.3025729656,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0911306813,0.0832395852,0.3581475616,0.0338455737,0.0217172820,0.1440638304,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2253718078,0.1787618846,1.0332589149,-1.7560045719,-2.7545256615,0.0000000000,0.1666041166,0.1436240226,0.1505699307,0.1605310142,0.1252518445,0.1158214658,0.1238470674,0.1211782247,0.0000000000,0.0000000000,0.6226352453,0.0216789488,0.0177519433,0.6179719567,0.0172325149,0.0144820334,0.4866335988,0.0000000000,3.6702411175,6.2159466743,-4.6054162979,0.0100059509,0.6000325680,0.0000271797,0.0199277401,0.0199081898,0.0199000835,0.0400345325,0.0400216579,0.0800268650,0.0300281048,0.0099782944,0.0099685192,0.0198941231,0.0000140667,0.0198879242,0.0400123596,262143,nan,nan,nan,-0.0002128392,0.0007284769,0.0000303993,nan,nan,nan,-0.0001496051,0.0005772981,0.0000375676,nan,nan,nan,-0.0001496051,0.0005772981,0.0000375676,-0.0001496051,0.0005772981,0.0000375676,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.4853534698,-0.2812337279,-0.1460011303,0.2342999578,-0.0303092673,0.0361019524,0.0077577401,3.3039999008,3.2093842030,3.3025729656,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0911306813,0.0832395852,0.3581475616,0.0338455737,0.0217172820,0.1440638304,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2253718078,0.1787618846,1.0332589149,-1.7560045719,-2.7545256615,0.0000000000,0.1666041166,0.1436240226,0.1505699307,0.1605310142,0.1252518445,0.1158214658,0.1238470674,0.1211782247,0.0000000000,0.0000000000,0.6226352453,0.0216789488,0.0177519433,0.6179719567,0.0172325149,0.0144820334,0.4866335988,0.0000000000,3.6702411175,6.2159466743,-4.6054162979,0.0200214386,0.6100480556,0.0100426674,0.0299432278,0.0299236774,0.0299155712,0.0500500202,0.0500371456,0.0900423527,0.0400435925,0.0199937820,0.0199840069,0.0299096107,0.0100295544,0.0299034119,0.0500278473,262143,nan,nan,nan,-0.0002124633,0.0007264485,0.0000305583,nan,nan,nan,-0.0001521705,0.0005906121,0.0000401847,nan,nan,nan,-0.0001521705,0.0005906121,0.0000401847,-0.0001521705,0.0005906121,0.0000401847,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.4953422546,-0.2812337279,-0.1460011303,0.2342999578,-0.0303092673,0.0361019524,0.0077577401,3.3039999008,3.2093842030,3.3025729656,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0911306813,0.0832395852,0.3581475616,0.0338455737,0.0217172820,0.1440638304,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2253718078,0.1787618846,1.0332589149,-1.0210081339,-1.2632144690,0.0000000000,0.1666041166,0.1436240226,0.1505699307,0.1605310142,0.1252518445,0.1158214658,0.1238470674,0.1211782247,0.0000000000,0.0000000000,0.6226352453,0.0216789488,0.0177519433,0.6179719567,0.0172325149,0.0144820334,0.4866335988,0.0000000000,3.6702411175,6.2159466743,-4.6054162979,0.0300102234,0.6200368404,0.0200314522,0.0399320126,0.0399124622,0.0399043560,0.0600388050,0.0600259304,0.0000181198,0.0500323772,0.0299825668,0.0299727917,0.0398983955,0.0200183392,0.0398921967,0.0600166321,262143,nan,nan,nan,-0.0002119024,0.0007234211,0.0000307955,nan,nan,nan,-0.0001557407,0.0006089096,0.0000439021,nan,nan,nan,-0.0001557407,0.0006089096,0.0000439021,-0.0001557407,0.0006089096,0.0000439021,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.5053281784,-0.2812337279,-0.1460011303,0.2342999578,-0.0303092673,0.0361019524,0.0077577401,3.3039999008,3.2093842030,3.3025729656,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0911306813,0.0832395852,0.3581475616,0.0338455737,0.0217172820,0.1440638304,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2253718078,0.1787618846,1.0332589149,-1.0210081339,-1.2632144690,0.0000000000,0.1666041166,0.1436240226,0.1505699307,0.1605310142,0.1252518445,0.1158214658,0.1238470674,0.1211782247,0.0000000000,0.0000000000,0.6155458689,0.0216789488,0.0177519433,0.6179719567,0.0155316405,0.0123790829,0.4798842371,0.0000000000,3.6702411175,6.2159466743,-4.6054162979,0.0399961472,0.6300227642,0.0300173759,0.0000369549,0.0498983860,0.0498902798,0.0700247288,0.0700118542,0.0100040436,0.0600183010,0.0399684906,0.0399587154,0.0000176430,0.0300042629,0.0000097752,0.0700025558,262143,nan,nan,nan,-0.0002115303,0.0007214130,0.0000309529,nan,nan,nan,-0.0001579440,0.0006200459,0.0000462472,nan,nan,nan,-0.0001579440,0.0006200459,0.0000462472,-0.0001579440,0.0006200459,0.0000462472,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.5153715611,-0.2751529515,-0.1410617381,0.2589345574,-0.0247905608,0.0305449514,0.0079255911,3.3039999008,3.2093842030,3.3025729656,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0911306813,0.0832395852,0.3581475616,0.0338455737,0.0217172820,0.1440638304,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2253718078,0.1787618846,1.0332589149,-1.0210081339,-1.2632144690,0.0000000000,0.1613489091,0.1421988308,0.1479270607,0.1608239859,0.1263739467,0.1080656350,0.1111297086,0.1308415830,0.0000000000,0.0000000000,0.6155458689,0.0216789488,0.0177519433,0.6179719567,0.0155316405,0.0123790829,0.4798842371,0.0000000000,3.6702411175,6.2159466743,-4.6054162979,0.0000450611,0.6400661469,0.0400607586,0.0100803375,0.0599417686,0.0599336624,0.0800681114,0.0800552368,0.0200474262,0.0700616837,0.0000190735,0.0000112057,0.0100610256,0.0400476456,0.0100531578,0.0800459385,262143,nan,nan,nan,-0.0002109749,0.0007184158,0.0000311877,nan,nan,nan,-0.0001609980,0.0006352448,0.0000495748,nan,nan,nan,-0.0001609980,0.0006352448,0.0000495748,-0.0001609980,0.0006352448,0.0000495748,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.5253508091,-0.2751529515,-0.1410617381,0.2589345574,-0.0247905608,0.0305449514,0.0079255911,3.3039999008,3.2199413776,3.2969284058,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0911306813,0.0832395852,0.3581475616,0.0338455737,0.0217172820,0.1440638304,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2148405761,0.1707399487,0.9483700991,-1.0210081339,-1.2632144690,0.0000000000,0.1613489091,0.1421988308,0.1479270607,0.1608239859,0.1263739467,0.1080656350,0.1111297086,0.1308415830,0.0000000000,0.0000000000,0.6155458689,0.0178336967,0.0148207415,0.6068876386,0.0155316405,0.0123790829,0.4798842371,0.0000000000,3.6702411175,6.2159466743,-4.6054162979,0.0100243092,0.6500453949,0.0000338554,0.0200595856,0.0699210167,0.0699129105,0.0900473595,0.0000224113,0.0300266743,0.0800409317,0.0099983215,0.0099904537,0.0200402737,0.0000143051,0.0200324059,0.0900251865,262143,nan,nan,nan,-0.0002110309,0.0007182758,0.0000339589,nan,nan,nan,-0.0001631768,0.0006442928,0.0000543380,nan,nan,nan,-0.0001631768,0.0006442928,0.0000543380,-0.0001631768,0.0006442928,0.0000543380,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.5353546143,-0.2751529515,-0.1410617381,0.2589345574,-0.0247905608,0.0305449514,0.0079255911,3.3039999008,3.2199413776,3.2969284058,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0911306813,0.0832395852,0.3581475616,0.0338455737,0.0217172820,0.1440638304,0.1852824539,7.0121340752,0.1532894522,-22.5948122946,125.3827100984,16.0357363013,0.2148405761,0.1707399487,0.9483700991,-1.0210081339,-1.2632144690,0.0000000000,0.1613489091,0.1421988308,0.1479270607,0.1608239859,0.1263739467,0.1080656350,0.1111297086,0.1308415830,0.0000000000,0.0000000000,0.6155458689,0.0178336967,0.0148207415,0.6068876386,0.0155316405,0.0123790829,0.4798842371,0.0000000000,3.6702411175,6.2159466743,-4.6054162979,0.0200281143,0.6600492001,0.0100376606,0.0300633907,0.0799248219,0.0799167156,0.1000511646,0.0100262165,0.0400304794,0.0900447369,0.0200021267,0.0199942589,0.0300440788,0.0100181103,0.0300362110,0.1000289917,262143,nan,nan,nan,-0.0002112453,0.0007213636,0.0000335648,nan,nan,nan,-0.0001659600,0.0006581098,0.0000572210,nan,nan,nan,-0.0001659600,0.0006581098,0.0000572210,-0.0001659600,0.0006581098,0.0000572210,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.5454502106,-0.2751529515,-0.1410617381,0.2589345574,-0.0247905608,0.0305449514,0.0079255911,3.3039999008,3.2199413776,3.2969284058,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.0911306813,0.0832395852,0.3581475616,0.0338455737,0.0217172820,0.1440638304,4.8214077950,-8.5336141586,-1.0015904903,42.1037431822,-141.1812975405,-10.4882342322,0.2148405761,0.1707399487,0.9483700991,-1.0210081339,-1.2632144690,0.0000000000,0.1613489091,0.1421988308,0.1479270607,0.1608239859,0.1263739467,0.1080656350,0.1111297086,0.1308415830,0.0000000000,0.0000000000,0.6155458689,0.0178336967,0.0148207415,0.6068876386,0.0155316405,0.0123790829,0.4798842371,0.0000000000,2.8452253342,7.0421514511,-4.2231273651,0.0301237106,0.6701447964,0.0201332569,0.0401589870,0.0900204182,0.0900123119,0.0000348091,0.0201218128,0.0501260757,0.0000147820,0.0300977230,0.0300898552,0.0401396751,0.0201137066,0.0401318073,0.1101245880,262143,nan,nan,nan,-0.0002114583,0.0007244328,0.0000331732,nan,nan,nan,-0.0001686508,0.0006717128,0.0000597657,nan,nan,nan,-0.0001686508,0.0006717128,0.0000597657,-0.0001677640,0.0006672025,0.0000589537,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.5554354191,-0.2751529515,-0.1410617381,0.2589345574,-0.0247905608,0.0305449514,0.0079255911,3.3039999008,3.2199413776,3.2969284058,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.1201366708,0.0958746895,0.4738985896,0.0136244353,0.0142746344,0.0956106186,4.8214077950,-8.5336141586,-1.0015904903,42.1037431822,-141.1812975405,-10.4882342322,0.2148405761,0.1707399487,0.9483700991,-1.0210081339,-1.2632144690,0.0000000000,0.1613489091,0.1421988308,0.1479270607,0.1608239859,0.1263739467,0.1080656350,0.1111297086,0.1308415830,0.0000000000,0.0000000000,0.6030945778,0.0178336967,0.0148207415,0.6068876386,0.0121002924,0.0105024455,0.4697644711,0.0000000000,2.8452253342,7.0421514511,-4.2231273651,0.0401089191,0.6801300049,0.0301184654,0.0000901222,0.0000596046,0.0000426769,0.0100200176,0.0301070213,0.0601112843,0.0099999905,0.0400829315,0.0400750637,0.0000286102,0.0300989151,0.0000147820,0.1201097965,262143,nan,nan,nan,-0.0001550464,0.0005407920,0.0000171920,nan,nan,nan,-0.0001614534,0.0006512655,0.0000587969,nan,nan,nan,-0.0001614534,0.0006512655,0.0000587969,-0.0001614534,0.0006512655,0.0000587969,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.5653908253,-0.2751529515,-0.1410617381,0.2589345574,-0.0247905608,0.0305449514,0.0079255911,3.3039999008,3.2199413776,3.2969284058,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.1201366708,0.0958746895,0.4738985896,0.0136244353,0.0142746344,0.0956106186,4.8214077950,-8.5336141586,-1.0015904903,42.1037431822,-141.1812975405,-10.4882342322,0.2148405761,0.1707399487,0.9483700991,-1.0210081339,-1.2632144690,0.0000000000,0.1560021341,0.1407675296,0.1551262736,0.1506279111,0.1230799779,0.1091986746,0.1079997569,0.1263277382,0.0000000000,0.0000000000,0.6030945778,0.0178336967,0.0148207415,0.6068876386,0.0121002924,0.0105024455,0.4697644711,0.0000000000,2.8452253342,7.0421514511,-4.2231273651,0.0500643253,0.6900854111,0.0400738716,0.0100455284,0.0100150108,0.0099980831,0.0199754238,0.0400624275,0.0700666904,0.0199553967,0.0000441074,0.0000185966,0.0099840164,0.0400543213,0.0099701881,0.1300652027,262143,nan,nan,nan,-0.0001552226,0.0005451896,0.0000168809,nan,nan,nan,-0.0001513542,0.0006232307,0.0000573239,nan,nan,nan,-0.0001513542,0.0006232307,0.0000573239,-0.0001513542,0.0006232307,0.0000573239,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.5754230022,-0.2693737745,-0.1367172897,0.2824907303,-0.0192740205,0.0249875782,0.0080628554,3.3039999008,3.2304985523,3.2927436829,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.1201366708,0.0958746895,0.4738985896,0.0136244353,0.0142746344,0.0956106186,4.8214077950,-8.5336141586,-1.0015904903,42.1037431822,-141.1812975405,-10.4882342322,0.2148405761,0.1707399487,0.9483700991,-1.0210081339,-1.2632144690,0.0000000000,0.1560021341,0.1407675296,0.1551262736,0.1506279111,0.1230799779,0.1091986746,0.1079997569,0.1263277382,0.0000000000,0.0000000000,0.6030945778,0.0141006736,0.0121110165,0.5978923440,0.0121002924,0.0105024455,0.4697644711,0.0000000000,2.8452253342,7.0421514511,-4.2231273651,0.0000729561,0.7001175880,0.0000348091,0.0200777054,0.0200471878,0.0200302601,0.0300076008,0.0500946045,0.0800988674,0.0299875736,0.0100762844,0.0100507736,0.0200161934,0.0000164509,0.0200023651,0.1400973797,262143,nan,nan,nan,-0.0001552811,0.0005466496,0.0000167776,nan,nan,nan,-0.0001481664,0.0006145595,0.0000568283,nan,nan,nan,-0.0001481664,0.0006145595,0.0000568283,-0.0001481664,0.0006145595,0.0000568283,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.5853579044,-0.2693737745,-0.1367172897,0.2824907303,-0.0192740205,0.0249875782,0.0080628554,3.3039999008,3.2304985523,3.2927436829,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.1201366708,0.0958746895,0.4738985896,0.0136244353,0.0142746344,0.0956106186,4.8214077950,-8.5336141586,-1.0015904903,42.1037431822,-141.1812975405,-10.4882342322,0.2148405761,0.1707399487,0.9483700991,-1.0210081339,-1.2632144690,0.0000000000,0.1560021341,0.1407675296,0.1551262736,0.1506279111,0.1230799779,0.1091986746,0.1079997569,0.1263277382,0.0000000000,0.0000000000,0.6030945778,0.0141006736,0.0121110165,0.5978923440,0.0121002924,0.0105024455,0.4697644711,0.0000000000,2.8452253342,7.0421514511,-4.2231273651,0.0100078583,0.7100524902,0.0099697113,0.0300126076,0.0299820900,0.0299651623,0.0399425030,0.0600295067,0.0900337696,0.0399224758,0.0200111866,0.0199856758,0.0299510956,0.0099513531,0.0299372673,0.1500322819,262143,nan,nan,nan,-0.0001547695,0.0005487144,0.0000186930,nan,nan,nan,-0.0001422686,0.0005977808,0.0000583619,nan,nan,nan,-0.0001422686,0.0005977808,0.0000583619,-0.0001422686,0.0005977808,0.0000583619,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.5953586102,-0.2693737745,-0.1367172897,0.2824907303,-0.0192740205,0.0249875782,0.0080628554,3.3039999008,3.2304985523,3.2927436829,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.1201366708,0.0958746895,0.4738985896,0.0136244353,0.0142746344,0.0956106186,4.8214077950,-8.5336141586,-1.0015904903,42.1037431822,-141.1812975405,-10.4882342322,0.2148405761,0.1707399487,0.9483700991,-0.8495987654,-0.8050445318,0.0000000000,0.1560021341,0.1407675296,0.1551262736,0.1506279111,0.1230799779,0.1091986746,0.1079997569,0.1263277382,0.0000000000,0.0000000000,0.6030945778,0.0141006736,0.0121110165,0.5978923440,0.0121002924,0.0105024455,0.4697644711,0.0000000000,2.8452253342,7.0421514511,-4.2231273651,0.0200085640,0.7200531960,0.0199704170,0.0400133133,0.0399827957,0.0399658680,0.0499432087,0.0700302124,0.0000209808,0.0499231815,0.0300118923,0.0299863815,0.0399518013,0.0199520588,0.0399379730,0.1600329876,262143,nan,nan,nan,-0.0001538717,0.0005519406,0.0000182951,nan,nan,nan,-0.0001333721,0.0005752010,0.0000567404,nan,nan,nan,-0.0001333721,0.0005752010,0.0000567404,-0.0001333721,0.0005752010,0.0000567404,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777404496.6054151058,-0.2693737745,-0.1367172897,0.2824907303,-0.0192740205,0.0249875782,0.0080628554,3.3039999008,3.2304985523,3.2927436829,-0.1000000015,0.0000000000,0.7599999905,0.0000000000,0.1201366708,0.0958746895,0.4738985896,0.0136244353,0.0142746344,0.0956106186,4.8214077950,-8.5336141586,-1.0015904903,42.1037431822,-141.1812975405,-10.4882342322,0.2148405761,0.1707399487,0.9483700991,-0.8495987654,-0.8050445318,0.0000000000,0.1560021341,0.1407675296,0.1551262736,0.1506279111,0.1230799779,0.1091986746,0.1079997569,0.1263277382,0.0000000000,0.0000000000,0.5931518078,0.0141006736,0.0121110165,0.5978923440,0.0099353371,0.0089362441,0.4623574913,0.0000000000,2.8452253342,7.0421514511,-4.2231273651,0.0300650597,0.7301096916,0.0300269127,0.0000560284,0.0500392914,0.0500223637,0.0599997044,0.0800867081,0.0100774765,0.0599796772,0.0400683880,0.0400428772,0.0000290871,0.0300085545,0.0000123978,0.1700894833,262143,nan,nan,nan,-0.0001529793,0.0005551475,0.0000178995,nan,nan,nan,-0.0001249535,0.0005550110,0.0000550922,nan,nan,nan,-0.0001249535,0.0005550110,0.0000550922,-0.0001249535,0.0005550110,0.0000550922,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
