t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777407307.1796441078,0.0189922303,0.0349433050,0.1000210717,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8269796371,3.8303842545,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0005008054,-0.0024339454,0.0009327190,-0.0299878940,0.0132701565,-0.0001148582,0.2467206120,-0.1529724747,0.1278399974,3.2955274013,1.2985254760,4.5954247285,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1757769585,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2273025513,-14.9043951035,0.0000000000,0.0100836754,0.2100555897,0.0100598335,0.0201058388,0.0200815201,0.0300278664,0.0400867462,0.0599651337,0.0900259018,0.0400674343,0.0200719833,0.0200653076,0.0300073624,0.0000343323,0.0299928188,0.0500307083,262143,-0.0203042556,-0.0051169828,0.0097933689,-0.0001637899,0.0005434743,0.0002265251,-0.0177468531,-0.0038724065,-0.0071382898,-0.0001319477,0.0008474077,0.0002470539,-0.0172766823,-0.0023884056,-0.0085117000,-0.0001319477,0.0008474077,0.0002470539,-0.0160873157,0.0010640935,-0.0119472672,-0.0001319477,0.0008474077,0.0002470539,-0.0001319477,0.0008474077,0.0002470539,0.0000567998,0.0002371485,-0.0001807089,-0.0001887475,0.0006102592,0.0004277628,0.3674854415,0.9078396356,0.2032103601,0.3667870576,0.8899013484,0.1289501952,0.4375470687,0.8021579610,-0.0543133563,0.5946365823,0.8020383059,-0.0544540691,0.5947850958,0.8021717632,-0.0540955632,0.5946378161,0.0194199681
1777407307.1895759106,0.0189922303,0.0349433050,0.1000210717,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8269796371,3.8303842545,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0005008054,-0.0024339454,0.0009327190,-0.0299878940,0.0132701565,-0.0001148582,0.2467206120,-0.1529724747,0.1278399974,3.2955274013,1.2985254760,4.5954247285,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774495393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2273025513,-14.9043951035,0.0000000000,0.0200154781,0.2199873924,0.0199916363,0.0300376415,0.0300133228,0.0399596691,0.0500185490,0.0698969364,0.0000174046,0.0499992371,0.0300037861,0.0299971104,0.0399391651,0.0099661350,0.0399246216,0.0599625111,262143,-0.0202780173,-0.0050953604,0.0097018874,-0.0001661280,0.0005436274,0.0002270993,-0.0177494826,-0.0038905774,-0.0070602863,-0.0001291493,0.0008340472,0.0002347692,-0.0172833583,-0.0024298557,-0.0084241406,-0.0001291493,0.0008340472,0.0002347692,-0.0161055660,0.0009185623,-0.0118276084,-0.0001291493,0.0008340472,0.0002347692,-0.0001291493,0.0008340472,0.0002347692,0.0000564152,0.0002277376,-0.0001804757,-0.0001855646,0.0006063095,0.0004152449,0.3627651308,0.9082166991,0.2023419709,0.3663333924,0.8899681808,0.1277741952,0.4377560875,0.8023059741,-0.0535633633,0.5945049117,0.8024427992,-0.0532025074,0.5943526286,0.8025492126,-0.0529156783,0.5942345432,0.0194069222
1777407307.1996042728,0.0189922303,0.0349433050,0.1000210717,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8269796371,3.8303842545,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0005008054,-0.0024339454,0.0009327190,-0.0299878940,0.0132701565,-0.0001148582,0.2467206120,-0.1529724747,0.1278399974,3.2955274013,1.2985254760,4.5954247285,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774495393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2273025513,-14.9043951035,0.0000000000,0.0300438404,0.2300157547,0.0300199986,0.0400660038,0.0400416851,0.0499880314,0.0600469112,0.0799252987,0.0100457668,0.0600275993,0.0400321484,0.0400254726,0.0000298023,0.0199944973,0.0000147820,0.0699908733,262143,-0.0202606629,-0.0050810518,0.0096397260,-0.0001665679,0.0005442339,0.0002273487,-0.0177468225,-0.0038958718,-0.0070109846,-0.0001260498,0.0008258219,0.0002271039,-0.0172833563,-0.0024506422,-0.0083684876,-0.0001260498,0.0008258219,0.0002271039,-0.0161128339,0.0008311412,-0.0117518304,-0.0001260498,0.0008258219,0.0002271039,-0.0001260498,0.0008258219,0.0002271039,0.0000574788,0.0002219290,-0.0001828427,-0.0001835286,0.0006038929,0.0004099467,0.3605904031,0.9086746046,0.2017890561,0.3655019012,0.8903386003,0.1272954422,0.4371419074,0.8030963982,-0.0515985815,0.5936107829,0.8032052579,-0.0513098553,0.5934885107,0.8034984545,-0.0506611474,0.5931472682,0.0193798952
1777407307.2097108364,0.0189922303,0.0349433050,0.1000210717,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8269796371,3.8303842545,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0005008054,-0.0024339454,0.0009327190,-0.0299878940,0.0132701565,-0.0001148582,0.2467206120,-0.1529724747,0.1278399974,3.2955274013,1.2985254760,4.5954247285,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774495393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2273025513,-14.9043951035,0.0000000000,0.0401504040,0.2401223183,0.0401265621,0.0000655651,0.0501482487,0.0600945950,0.0701534748,0.0000281334,0.0201523304,0.0701341629,0.0000195503,0.0000135899,0.0101363659,0.0301010609,0.0101213455,0.0800974369,262143,-0.0202347612,-0.0050596959,0.0095469493,-0.0001672243,0.0005451392,0.0002277210,-0.0177369703,-0.0038947116,-0.0069408550,-0.0001218654,0.0008140963,0.0002163928,-0.0172774322,-0.0024726710,-0.0082888637,-0.0001218654,0.0008140963,0.0002163928,-0.0161172194,0.0007130227,-0.0116437078,-0.0001218654,0.0008140963,0.0002163928,-0.0001218654,0.0008140963,0.0002163928,0.0000587119,0.0002138404,-0.0001854480,-0.0001805772,0.0006002559,0.0004018408,0.3573852949,0.9092690561,0.2014707861,0.3641967956,0.8908339033,0.1271551696,0.4361725801,0.8041345224,-0.0492048307,0.5924074227,0.8044148501,-0.0485875005,0.5920777007,0.8046477775,-0.0480684252,0.5918034983,0.0193583164
1777407307.2196159363,0.0189581625,0.0347723588,0.1000540853,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8269796371,3.8301854134,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0005008054,-0.0024339454,0.0009327190,-0.0299878940,0.0132701565,-0.0001148582,0.2467206120,-0.1529724747,0.1278399974,3.2955274013,1.2985254760,4.5954247285,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774495393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2273025513,-14.9043951035,0.0000000000,0.0000419617,0.2500274181,0.0000143051,0.0099706650,0.0600533485,0.0699996948,0.0800585747,0.0099332333,0.0300574303,0.0800392628,0.0099246502,0.0099186897,0.0200414658,0.0400061607,0.0200264454,0.0900025368,262143,-0.0202175796,-0.0050455298,0.0094854071,-0.0001676598,0.0005457396,0.0002279680,-0.0177269000,-0.0038884748,-0.0068965245,-0.0001193702,0.0008066709,0.0002097526,-0.0172699413,-0.0024818552,-0.0082382283,-0.0001193702,0.0008066709,0.0002097526,-0.0161162426,0.0006422156,-0.0115750848,-0.0001193702,0.0008066709,0.0002097526,-0.0001193702,0.0008066709,0.0002097526,0.0000593153,0.0002088362,-0.0001866159,-0.0001786855,0.0005978347,0.0003963685,0.3552948095,0.9098914687,0.2012450504,0.3627643104,0.8915110999,0.1273195074,0.4347386591,0.8055198463,-0.0461765854,0.5907668747,0.8057423472,-0.0456826074,0.5905017945,0.8061008720,-0.0449259044,0.5900703749,0.0193213318
1777407307.2295610905,0.0189581625,0.0347723588,0.1000540853,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8269796371,3.8301854134,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0005008054,-0.0024339454,0.0009327190,-0.0299878940,0.0132701565,-0.0001148582,0.2467206120,-0.1529724747,0.1278399974,3.2955274013,1.2985254760,4.5954247285,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774495393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2273025513,-14.9043951035,0.0000000000,0.0099871159,0.2599725723,0.0099594593,0.0199158192,0.0699985027,0.0799448490,0.0900037289,0.0198783875,0.0400025845,0.0899844170,0.0198698044,0.0198638439,0.0299866199,0.0000162125,0.0299715996,0.0999476910,262143,-0.0201919358,-0.0050243867,0.0093935545,-0.0001683097,0.0005466358,0.0002283366,-0.0177071795,-0.0038718763,-0.0068334586,-0.0001160439,0.0007960933,0.0002005041,-0.0172540308,-0.0024883192,-0.0081657465,-0.0001160439,0.0007960933,0.0002005041,-0.0161096225,0.0005467620,-0.0114769680,-0.0001160439,0.0007960933,0.0002005041,-0.0001160439,0.0007960933,0.0002005041,0.0000599289,0.0002018675,-0.0001876106,-0.0001759729,0.0005942259,0.0003881147,0.3522404949,0.9106038894,0.2010360686,0.3610887088,0.8930498134,0.1279192301,0.4313915870,0.8069601905,-0.0430846262,0.5890322282,0.8072980568,-0.0423752961,0.5886205754,0.8075824420,-0.0417697868,0.5882736474,0.0192496479
1777407307.2395980358,0.0189581625,0.0347723588,0.1000540853,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8269796371,3.8301854134,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0005008054,-0.0024339454,0.0009327190,-0.0299878940,0.0132701565,-0.0001148582,0.2605067194,-0.0723440945,0.0047493139,0.1378359002,0.8061365782,-1.2306820770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774495393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2632045746,-14.7892580032,0.0000000000,0.0200240612,0.2700095177,0.0199964046,0.0299527645,0.0800354481,0.0899817944,0.0000224113,0.0299153328,0.0500395298,0.0000116825,0.0299067497,0.0299007893,0.0400235653,0.0100531578,0.0400085449,0.1099846363,262143,-0.0201747515,-0.0050103894,0.0093373458,-0.0001707197,0.0005468361,0.0002288188,-0.0176912553,-0.0038564979,-0.0067924555,-0.0001163106,0.0007890784,0.0001948476,-0.0172406459,-0.0024884586,-0.0081185040,-0.0001163106,0.0007890784,0.0001948476,-0.0161021530,0.0004877605,-0.0114133884,-0.0001163106,0.0007890784,0.0001948476,-0.0001163106,0.0007890784,0.0001948476,0.0000578976,0.0001974747,-0.0001829997,-0.0001742083,0.0005916037,0.0003778473,0.3489578498,0.9113116229,0.2008063995,0.3594272052,0.8938661420,0.1282331838,0.4296039698,0.8085700490,-0.0396966890,0.5870593230,0.8088379701,-0.0391290893,0.5867282613,0.8092139537,-0.0383583564,0.5862605340,0.0192176737
1777407307.2496080399,0.0189581625,0.0347723588,0.1000540853,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8269796371,3.8301854134,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0005008054,-0.0024339454,0.0009327190,-0.0308392216,0.0118938852,-0.0016464591,0.2605067194,-0.0723440945,0.0047493139,0.1378359002,0.8061365782,-1.2306820770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774495393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2632045746,-14.7892580032,0.0000000000,0.0300340652,0.2800195217,0.0300064087,0.0399627686,0.0900454521,0.0000250340,0.0100324154,0.0399253368,0.0600495338,0.0100216866,0.0399167538,0.0399107933,0.0500335693,0.0200631618,0.0000126362,0.1199946404,262143,-0.0201488437,-0.0049895398,0.0092605135,-0.0001727585,0.0005479791,0.0002298105,-0.0176635065,-0.0038277990,-0.0067260251,-0.0001140519,0.0007796188,0.0001870674,-0.0172166366,-0.0024829294,-0.0080427913,-0.0001140519,0.0007796188,0.0001870674,-0.0160865511,0.0004083817,-0.0113144948,-0.0001140519,0.0007796188,0.0001870674,-0.0001140519,0.0007796188,0.0001870674,0.0000580733,0.0001908111,-0.0001827548,-0.0001721252,0.0005888077,0.0003698222,0.3465312188,0.9120908493,0.2004742950,0.3576315698,0.8947771564,0.1285000402,0.4276231752,0.8101472643,-0.0364252350,0.5850936784,0.8105095642,-0.0357083603,0.5846359203,0.8108076716,-0.0350916343,0.5842597854,0.0191633943
1777407307.2596201897,0.0189581625,0.0347723588,0.1000540853,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8269796371,3.8301854134,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0010791896,-0.0050961059,0.0007234827,-0.0308392216,0.0118938852,-0.0016464591,0.2605067194,-0.0723440945,0.0047493139,0.1378359002,0.8061365782,-1.2306820770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774495393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2632045746,-14.7892580032,0.0000000000,0.0400462151,0.2900316715,0.0400185585,0.0000638962,0.0000402927,0.0100371838,0.0200445652,0.0499374866,0.0700616837,0.0200338364,0.0000307560,0.0000240803,0.0000176430,0.0300753117,0.0100247860,0.1300067902,262143,-0.0201230910,-0.0049688151,0.0091841412,-0.0001805173,0.0006184568,0.0001638434,-0.0176317465,-0.0037932088,-0.0066545937,-0.0001138504,0.0007870281,0.0001644285,-0.0171882515,-0.0024719691,-0.0079628933,-0.0001138504,0.0007870281,0.0001644285,-0.0160635736,0.0003329305,-0.0112192006,-0.0001138504,0.0007870281,0.0001644285,-0.0001138504,0.0007870281,0.0001644285,0.0000580487,0.0001838169,-0.0001819158,-0.0001718990,0.0006032112,0.0003463443,0.3476834714,0.9128686636,0.2000792383,0.3558638805,0.8956849778,0.1286961883,0.4256591497,0.8118390177,-0.0330418331,0.5829456636,0.8121263111,-0.0324682094,0.5825776087,0.8124974790,-0.0317234515,0.5821009098,0.0191237871
1777407307.2697174549,0.0189058930,0.0345400684,0.1000848562,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8322582245,3.8300356865,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0010791896,-0.0050961059,0.0007234827,-0.0308392216,0.0118938852,-0.0016464591,0.2605067194,-0.0723440945,0.0047493139,0.1378359002,0.8061365782,-1.2306820770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774495393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2632045746,-14.7892580032,0.0000000000,0.0000782013,0.3001289368,0.0000228882,0.0101611614,0.0101375580,0.0201344490,0.0301418304,0.0600347519,0.0801589489,0.0301311016,0.0101280212,0.0101213455,0.0101149082,0.0401725769,0.0201220512,0.1401040554,262143,-0.0201060083,-0.0049550675,0.0091334805,-0.0001819576,0.0006194363,0.0001647673,-0.0176086615,-0.0037673161,-0.0066046551,-0.0001140602,0.0007917213,0.0001504538,-0.0171671425,-0.0024622098,-0.0079079497,-0.0001140602,0.0007917213,0.0001504538,-0.0160438938,0.0002831635,-0.0111596237,-0.0001140602,0.0007917213,0.0001504538,-0.0001140602,0.0007917213,0.0001504538,0.0000579454,0.0001790513,-0.0001811032,-0.0001720057,0.0006126701,0.0003315571,0.3489620079,0.9146150208,0.1989087071,0.3520151842,0.8966897306,0.1287939132,0.4235087425,0.8134430642,-0.0298323596,0.5808789992,0.8137917391,-0.0291229794,0.5804264445,0.8140860513,-0.0285270587,0.5800431950,0.0190598033
1777407307.2796528339,0.0189058930,0.0345400684,0.1000848562,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8322582245,3.8300356865,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0010791896,-0.0050961059,0.0007234827,-0.0308392216,0.0118938852,-0.0016464591,0.2605067194,-0.0723440945,0.0047493139,0.1378359002,0.8061365782,-1.2306820770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774495393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2632045746,-14.7892580032,0.0000000000,0.0100135803,0.3100643158,0.0099582672,0.0200965405,0.0200729370,0.0300698280,0.0400772095,0.0699701309,0.0900943279,0.0400664806,0.0200634003,0.0200567245,0.0200502872,0.0000252724,0.0300574303,0.1500394344,262143,-0.0202318927,-0.0048555427,0.0087321022,-0.0001841071,0.0006208982,0.0001661463,-0.0176762340,-0.0036702152,-0.0067520707,-0.0001148570,0.0007984088,0.0001310798,-0.0172374159,-0.0023899394,-0.0080484029,-0.0001148570,0.0007984088,0.0001310798,-0.0161145708,0.0002628191,-0.0112972891,-0.0001148570,0.0007984088,0.0001310798,-0.0001148570,0.0007984088,0.0001310798,0.0000557102,0.0001847369,-0.0001755044,-0.0001705672,0.0006136719,0.0003065843,0.3427597409,0.9151127503,0.1972116834,0.3516762802,0.8972595302,0.1282569684,0.4224635909,0.8147952848,-0.0266993658,0.5791336528,0.8150720153,-0.0261317739,0.5787700237,0.8151651632,-0.0255790660,0.5786635188,0.0191386249
1777407307.2896747589,0.0189058930,0.0345400684,0.1000848562,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8322582245,3.8300356865,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0010791896,-0.0050961059,0.0007234827,-0.0308392216,0.0118938852,-0.0016464591,0.2605067194,-0.0723440945,0.0047493139,0.1378359002,0.8061365782,-1.2306820770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1747277826,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2632045746,-14.7892580032,0.0000000000,0.0200355053,0.3200862408,0.0199801922,0.0301184654,0.0300948620,0.0400917530,0.0500991344,0.0799920559,0.0000357628,0.0500884056,0.0300853252,0.0300786495,0.0300722122,0.0100471973,0.0400793552,0.1600613594,262143,-0.0202140662,-0.0048422619,0.0086917274,-0.0001866299,0.0006208177,0.0001674533,-0.0177121747,-0.0036073551,-0.0068303057,-0.0001178609,0.0008022705,0.0001192422,-0.0172751400,-0.0023443299,-0.0081219966,-0.0001178609,0.0008022705,0.0001192422,-0.0161525733,0.0002421112,-0.0113683226,-0.0001178609,0.0008022705,0.0001192422,-0.0001178609,0.0008022705,0.0001192422,0.0000514292,0.0001915144,-0.0001657804,-0.0001692902,0.0006107560,0.0002850226,0.3358051868,0.9154239168,0.1951081406,0.3520395802,0.8974548878,0.1269846972,0.4224329663,0.8156007445,-0.0240305839,0.5781158677,0.8157060505,-0.0234709851,0.5779902698,0.8157795388,-0.0230287826,0.5779043340,0.0192323513
1777407307.2997190952,0.0189058930,0.0345400684,0.1000848562,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8322582245,3.8300356865,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0010791896,-0.0050961059,0.0007234827,-0.0308392216,0.0118938852,-0.0016464591,0.2605067194,-0.0723440945,0.0047493139,0.1378359002,0.8061365782,-1.2306820770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1747277826,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2632045746,-14.7892580032,0.0000000000,0.0300798416,0.3301305771,0.0300245285,0.0401628017,0.0401391983,0.0501360893,0.0601434708,0.0000765324,0.0100800991,0.0601327419,0.0401296616,0.0401229858,0.0000398159,0.0200915337,0.0000209808,0.1701056957,262143,-0.0201869980,-0.0048224612,0.0086441483,-0.0001869014,0.0006206870,0.0001698959,-0.0177533713,-0.0035158693,-0.0069089421,-0.0001191139,0.0008079254,0.0001030668,-0.0173189025,-0.0022793405,-0.0081937845,-0.0001191139,0.0008079254,0.0001030668,-0.0161964786,0.0002048345,-0.0114363879,-0.0001191139,0.0008079254,0.0001030668,-0.0001191139,0.0008079254,0.0001030668,0.0000486443,0.0001985310,-0.0001588519,-0.0001677582,0.0006093945,0.0002619187,0.3293729246,0.9156426901,0.1923880461,0.3529664343,0.8975157151,0.1254564327,0.4227602449,0.8159568444,-0.0215544939,0.5777108549,0.8160401502,-0.0211067848,0.5776097099,0.8160417998,-0.0206244046,0.5776248046,0.0192769133
1777407307.3096463680,0.0189058930,0.0345400684,0.1000848562,-0.0221958918,-0.0331792969,0.0031363643,3.8320000172,3.8322582245,3.8300356865,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0010791896,-0.0050961059,0.0007234827,-0.0308392216,0.0118938852,-0.0016464591,0.2605067194,-0.0723440945,0.0047493139,0.1378359002,0.8061365782,-1.2306820770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1747277826,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2632045746,-14.7892580032,0.0000000000,0.0400071144,0.3400578499,0.0399518013,0.0000689030,0.0500664711,0.0600633621,0.0700707436,0.0100038052,0.0200073719,0.0700600147,0.0000340939,0.0000162125,0.0099670887,0.0300188065,0.0099482536,0.1800329685,262143,-0.0201780114,-0.0048158873,0.0086283521,-0.0001869915,0.0006206436,0.0001707068,-0.0177639780,-0.0034861152,-0.0069256663,-0.0001195464,0.0008096499,0.0000980942,-0.0173303261,-0.0022585583,-0.0082082855,-0.0001195464,0.0008096499,0.0000980942,-0.0162077980,0.0001910298,-0.0114499289,-0.0001195464,0.0008096499,0.0000980942,-0.0001195464,0.0008096499,0.0000980942,0.0000477909,0.0001999915,-0.0001566473,-0.0001673373,0.0006096584,0.0002547415,0.3278369944,0.9156426901,0.1923880461,0.3529664343,0.8975157151,0.1254564327,0.4227602449,0.8161416513,-0.0193098813,0.5775291625,0.8161834225,-0.0188108311,0.5774866002,0.8160417998,-0.0206244046,0.5776248046,0.0192769133
