t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777408009.2937896252,0.6624812484,-0.1679514796,1.1306775808,-0.0267088725,0.0448825156,0.0436998643,3.3510000706,3.3466277122,3.3497776985,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,-0.0011903949,-0.0477517396,0.0025147486,-0.0089022266,0.0155703202,0.0002293587,1.3516591787,7.1857557297,0.4250764251,8.9552398286,73.2234356973,5.0243102486,0.1802984625,-0.0099163437,0.0091733495,-1.6142151356,-2.5511600971,0.0000000000,0.1626276076,0.1097795069,0.1474998146,0.1295613050,0.1258824915,0.0842785388,0.1309388131,0.0940578282,0.0000000000,0.0000000000,0.5519005060,0.0247490928,0.0161368866,0.5510144234,0.0196129177,0.0123868436,0.4370621145,0.0000000000,-0.0148901939,-0.0631849170,-28.7674369812,0.0300431252,0.3800272942,0.0300059319,0.0299816132,0.0000555515,0.0000381470,0.0100777149,0.0700745583,0.0600347519,0.0100657940,0.0400683880,0.0400502682,0.0000278950,0.0200600624,0.0000181198,0.0200426579,262143,nan,nan,nan,-0.0003589651,0.0007732302,0.0002635040,nan,nan,nan,-0.0004037545,0.0006915382,0.0003609041,nan,nan,nan,-0.0004037545,0.0006915382,0.0003609041,nan,nan,nan,-0.0004037545,0.0006915382,0.0003609041,-0.0004037545,0.0006915382,0.0003609041,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.3037817478,0.6624812484,-0.1679514796,1.1306775808,-0.0267088725,0.0448825156,0.0436998643,3.3510000706,3.3466277122,3.3497776985,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,-0.0011903949,-0.0477517396,0.0025147486,-0.0089022266,0.0155703202,0.0002293587,1.3516591787,7.1857557297,0.4250764251,8.9552398286,73.2234356973,5.0243102486,0.1802984625,-0.0099163437,0.0091733495,-1.6142151356,-2.5511600971,0.0000000000,0.1584649533,0.1094132960,0.1395895332,0.1435446739,0.1284331828,0.0826335326,0.1125064641,0.1145526543,0.0000000000,0.0000000000,0.5519005060,0.0247490928,0.0161368866,0.5510144234,0.0196129177,0.0123868436,0.4370621145,0.0000000000,-0.0148901939,-0.0631849170,-28.7674369812,0.0400352478,0.3900194168,0.0399980545,0.0399737358,0.0100476742,0.0100302696,0.0200698376,0.0800666809,0.0700268745,0.0200579166,0.0000319481,0.0000176430,0.0100200176,0.0300521851,0.0100102425,0.0300347805,262143,nan,nan,nan,-0.0003594632,0.0007694513,0.0002648411,nan,nan,nan,-0.0003991965,0.0007055347,0.0003557070,nan,nan,nan,-0.0003991965,0.0007055347,0.0003557070,nan,nan,nan,-0.0003991965,0.0007055347,0.0003557070,-0.0004006705,0.0007010782,0.0003573744,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.3139958382,0.6639636159,-0.1685038209,1.1330095530,-0.0267088725,0.0448825156,0.0436998643,3.3510000706,3.3466277122,3.3495545387,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,-0.0011903949,-0.0477517396,0.0025147486,-0.0089022266,0.0155703202,0.0002293587,1.3516591787,7.1857557297,0.4250764251,8.9552398286,73.2234356973,5.0243102486,0.1720147580,-0.0174458865,-0.0027734004,-1.6142151356,-2.5511600971,0.0000000000,0.1584649533,0.1094132960,0.1395895332,0.1435446739,0.1284331828,0.0826335326,0.1125064641,0.1145526543,0.0000000000,0.0000000000,0.5519005060,0.0247490928,0.0161368866,0.5510144234,0.0196129177,0.0123868436,0.4370621145,0.0000000000,-0.0148901939,-0.0631849170,-28.7674369812,0.0001320839,0.4002335072,0.0000767708,0.0000438690,0.0202617645,0.0202443600,0.0302839279,0.0000245571,0.0802409649,0.0302720070,0.0102460384,0.0102317333,0.0202341080,0.0402662754,0.0202243328,0.0402488708,262143,nan,nan,nan,-0.0003600127,0.0007697308,0.0002652403,nan,nan,nan,-0.0003963978,0.0007140666,0.0003525214,nan,nan,nan,-0.0003963978,0.0007140666,0.0003525214,nan,nan,nan,-0.0003963978,0.0007140666,0.0003525214,-0.0003963978,0.0007140666,0.0003525214,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.3237886429,0.6639636159,-0.1685038209,1.1330095530,-0.0267088725,0.0448825156,0.0436998643,3.3510000706,3.3466277122,3.3495545387,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,-0.0011903949,-0.0477517396,0.0025147486,-0.0089022266,0.0155703202,0.0002293587,1.3516591787,7.1857557297,0.4250764251,8.9552398286,73.2234356973,5.0243102486,0.1720147580,-0.0174458865,-0.0027734004,-1.6142151356,-2.5511600971,0.0000000000,0.1584649533,0.1094132960,0.1395895332,0.1435446739,0.1284331828,0.0826335326,0.1125064641,0.1145526543,0.0000000000,0.0000000000,0.5519005060,0.0233173873,0.0152162863,0.5363892913,0.0196129177,0.0123868436,0.4370621145,0.0000000000,-0.0148901939,-0.0631849170,-28.7674369812,0.0099248886,0.4100263119,0.0098695755,0.0098366737,0.0300545692,0.0300371647,0.0400767326,0.0098173618,0.0900337696,0.0400648117,0.0200388432,0.0200245380,0.0300269127,0.0000238419,0.0300171375,0.0500416756,262143,nan,nan,nan,-0.0003611607,0.0007743149,0.0002651069,nan,nan,nan,-0.0003926425,0.0007270349,0.0003479107,nan,nan,nan,-0.0003926425,0.0007270349,0.0003479107,nan,nan,nan,-0.0003926425,0.0007270349,0.0003479107,-0.0003926425,0.0007270349,0.0003479107,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.3338313103,0.6639636159,-0.1685038209,1.1330095530,-0.0267088725,0.0448825156,0.0436998643,3.3510000706,3.3466277122,3.3495545387,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,-0.0011903949,-0.0477517396,0.0025147486,-0.0089022266,0.0155703202,0.0002293587,1.3516591787,7.1857557297,0.4250764251,8.9552398286,73.2234356973,5.0243102486,0.1720147580,-0.0174458865,-0.0027734004,-0.8416271210,-1.9370267391,0.0000000000,0.1584649533,0.1094132960,0.1395895332,0.1435446739,0.1284331828,0.0826335326,0.1125064641,0.1145526543,0.0000000000,0.0000000000,0.5519005060,0.0233173873,0.0152162863,0.5363892913,0.0196129177,0.0123868436,0.4370621145,0.0000000000,-0.0148901939,-0.0631849170,-28.7674369812,0.0199675560,0.4200689793,0.0199122429,0.0198793411,0.0400972366,0.0400798321,0.0501194000,0.0198600292,0.0000250340,0.0501074791,0.0300815105,0.0300672054,0.0400695801,0.0100665092,0.0400598049,0.0600843430,262143,nan,nan,nan,-0.0003619222,0.0007773557,0.0002650184,nan,nan,nan,-0.0003904195,0.0007357796,0.0003449451,nan,nan,nan,-0.0003904195,0.0007357796,0.0003449451,nan,nan,nan,-0.0003904195,0.0007357796,0.0003449451,-0.0003904195,0.0007357796,0.0003449451,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.3438057899,0.6639636159,-0.1685038209,1.1330095530,-0.0267088725,0.0448825156,0.0436998643,3.3510000706,3.3466277122,3.3495545387,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,-0.0011903949,-0.0477517396,0.0025147486,-0.0089022266,0.0155703202,0.0002293587,1.3516591787,7.1857557297,0.4250764251,8.9552398286,73.2234356973,5.0243102486,0.1720147580,-0.0174458865,-0.0027734004,-0.8416271210,-1.9370267391,0.0000000000,0.1584649533,0.1094132960,0.1395895332,0.1435446739,0.1284331828,0.0826335326,0.1125064641,0.1145526543,0.0000000000,0.0000000000,0.5506126881,0.0233173873,0.0152162863,0.5363892913,0.0192028098,0.0123470770,0.4359446466,0.0000000000,-0.0148901939,-0.0631849170,-28.7674369812,0.0299420357,0.4300434589,0.0298867226,0.0298538208,0.0500717163,0.0500543118,0.0600938797,0.0298345089,0.0099995136,0.0600819588,0.0400559902,0.0400416851,0.0000445843,0.0200409889,0.0000195503,0.0700588226,262143,nan,nan,nan,-0.0003630587,0.0007818941,0.0002648863,nan,nan,nan,-0.0003874814,0.0007490221,0.0003406529,nan,nan,nan,-0.0003874814,0.0007490221,0.0003406529,nan,nan,nan,-0.0003874814,0.0007490221,0.0003406529,-0.0003874814,0.0007490221,0.0003406529,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.3538572788,0.6639636159,-0.1685038209,1.1330095530,-0.0267088725,0.0448825156,0.0436998643,3.3510000706,3.3466277122,3.3495545387,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,-0.0011903949,-0.0477517396,0.0025147486,-0.0089022266,0.0155703202,0.0002293587,1.3516591787,7.1857557297,0.4250764251,8.9552398286,73.2234356973,5.0243102486,0.1720147580,-0.0174458865,-0.0027734004,-0.8416271210,-1.9370267391,0.0000000000,0.1641046852,0.1026108190,0.1597131342,0.1193987951,0.1145498529,0.1027136296,0.1198706850,0.1035408229,0.0000000000,0.0000000000,0.5506126881,0.0233173873,0.0152162863,0.5363892913,0.0192028098,0.0123470770,0.4359446466,0.0000000000,-0.0148901939,-0.0631849170,-28.7674369812,0.0399935246,0.4400949478,0.0399382114,0.0399053097,0.0601232052,0.0601058006,0.0701453686,0.0398859978,0.0200510025,0.0701334476,0.0000345707,0.0000195503,0.0100960732,0.0300924778,0.0100710392,0.0801103115,262143,nan,nan,nan,-0.0003638126,0.0007849046,0.0002647987,nan,nan,nan,-0.0003857733,0.0007579210,0.0003378922,nan,nan,nan,-0.0003857733,0.0007579210,0.0003378922,nan,nan,nan,-0.0003857733,0.0007579210,0.0003378922,-0.0003857733,0.0007579210,0.0003378922,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.3638539314,0.6643160582,-0.1703008711,1.1334767342,-0.0239396645,0.0448219874,0.0437619486,3.3510000706,3.3519062996,3.3494894505,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,-0.0011903949,-0.0477517396,0.0025147486,-0.0089022266,0.0155703202,0.0002293587,1.3516591787,7.1857557297,0.4250764251,8.9552398286,73.2234356973,5.0243102486,0.1720147580,-0.0174458865,-0.0027734004,-0.8416271210,-1.9370267391,0.0000000000,0.1641046852,0.1026108190,0.1597131342,0.1193987951,0.1145498529,0.1027136296,0.1198706850,0.1035408229,0.0000000000,0.0000000000,0.5506126881,0.0233173873,0.0152162863,0.5363892913,0.0192028098,0.0123470770,0.4359446466,0.0000000000,-0.0148901939,-0.0631849170,-28.7674369812,0.0000677109,0.4500916004,0.0000369549,0.0000157356,0.0701198578,0.0701024532,0.0801420212,0.0498826504,0.0300476551,0.0801301003,0.0100312233,0.0100162029,0.0200927258,0.0400891304,0.0200676918,0.0901069641,262143,nan,nan,nan,-0.0003633718,0.0007826493,0.0002644188,nan,nan,nan,-0.0003833787,0.0007705504,0.0003338668,nan,nan,nan,-0.0003833787,0.0007705504,0.0003338668,nan,nan,nan,-0.0003833787,0.0007705504,0.0003338668,-0.0003833787,0.0007705504,0.0003338668,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.3737425804,0.6643160582,-0.1703008711,1.1334767342,-0.0239396645,0.0448219874,0.0437619486,3.3510000706,3.3519062996,3.3494894505,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,-0.0011903949,-0.0477517396,0.0025147486,-0.0089022266,0.0155703202,0.0002293587,1.3516591787,7.1857557297,0.4250764251,8.9552398286,73.2234356973,5.0243102486,0.1720147580,-0.0174458865,-0.0027734004,-0.8416271210,-1.9370267391,0.0000000000,0.1641046852,0.1026108190,0.1597131342,0.1193987951,0.1145498529,0.1027136296,0.1198706850,0.1035408229,0.0000000000,0.0000000000,0.5506126881,0.0242747590,0.0145522738,0.5490077734,0.0192028098,0.0123470770,0.4359446466,0.0000000000,-0.0148901939,-0.0631849170,-28.7674369812,0.0099563599,0.4599802494,0.0099256039,0.0099043846,0.0800085068,0.0799911022,0.0900306702,0.0597712994,0.0399363041,0.0900187492,0.0199198723,0.0199048519,0.0299813747,0.0000200272,0.0299563408,0.0999956131,262143,nan,nan,nan,-0.0003624941,0.0007781972,0.0002662597,nan,nan,nan,-0.0003816371,0.0007768252,0.0003334026,nan,nan,nan,-0.0003816371,0.0007768252,0.0003334026,nan,nan,nan,-0.0003816371,0.0007768252,0.0003334026,-0.0003816371,0.0007768252,0.0003334026,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.3837177753,0.6643160582,-0.1703008711,1.1334767342,-0.0239396645,0.0448219874,0.0437619486,3.3510000706,3.3519062996,3.3494894505,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,-0.0011903949,-0.0477517396,0.0025147486,-0.0089022266,0.0155703202,0.0002293587,6.5682325363,7.0665483475,-3.6946280003,52.1761083303,-1.1923109024,-41.2052375479,0.1720147580,-0.0174458865,-0.0027734004,-0.8416271210,-1.9370267391,0.0000000000,0.1641046852,0.1026108190,0.1597131342,0.1193987951,0.1145498529,0.1027136296,0.1198706850,0.1035408229,0.0000000000,0.0000000000,0.5506126881,0.0242747590,0.0145522738,0.5490077734,0.0192028098,0.0123470770,0.4359446466,0.0000000000,0.4054963291,1.4321918488,-28.9185352325,0.0199315548,0.4699554443,0.0199007988,0.0198795795,0.0899837017,0.0899662971,0.0000257492,0.0697464943,0.0499114990,0.0000128746,0.0298950672,0.0298800468,0.0399565697,0.0099952221,0.0399315357,0.1099708080,262143,nan,nan,nan,-0.0003612806,0.0007726149,0.0002657444,nan,nan,nan,-0.0003790221,0.0007858300,0.0003295395,nan,nan,nan,-0.0003790221,0.0007858300,0.0003295395,nan,nan,nan,-0.0003790221,0.0007858300,0.0003295395,-0.0003790221,0.0007858300,0.0003295395,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.3937234879,0.6643160582,-0.1703008711,1.1334767342,-0.0239396645,0.0448219874,0.0437619486,3.3510000706,3.3519062996,3.3494894505,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,0.0102998447,-0.0307070278,0.0057814289,-0.0262663327,0.0205169320,-0.0006787777,6.5682325363,7.0665483475,-3.6946280003,52.1761083303,-1.1923109024,-41.2052375479,0.1720147580,-0.0174458865,-0.0027734004,-0.8416271210,-1.9370267391,0.0000000000,0.1641046852,0.1026108190,0.1597131342,0.1193987951,0.1145498529,0.1027136296,0.1198706850,0.1035408229,0.0000000000,0.0000000000,0.5531090498,0.0242747590,0.0145522738,0.5490077734,0.0192649458,0.0100657539,0.4357814491,0.0000000000,0.4054963291,1.4321918488,-28.9185352325,0.0299372673,0.4799611568,0.0299065113,0.0298852921,0.0000381470,0.0000264645,0.0100314617,0.0797522068,0.0599172115,0.0100185871,0.0399007797,0.0398857594,0.0000195503,0.0200009346,0.0000126362,0.1199765205,262143,nan,nan,nan,-0.0003016015,0.0007688886,0.0001962441,nan,nan,nan,-0.0003678563,0.0007906868,0.0003160592,nan,nan,nan,-0.0003678563,0.0007906868,0.0003160592,nan,nan,nan,-0.0003678563,0.0007906868,0.0003160592,-0.0003678563,0.0007906868,0.0003160592,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.4037179947,0.6643160582,-0.1703008711,1.1334767342,-0.0239396645,0.0448219874,0.0437619486,3.3510000706,3.3519062996,3.3494894505,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,0.0102998447,-0.0307070278,0.0057814289,-0.0262663327,0.0205169320,-0.0006787777,6.5682325363,7.0665483475,-3.6946280003,52.1761083303,-1.1923109024,-41.2052375479,0.1720147580,-0.0174458865,-0.0027734004,-0.8416271210,-1.9370267391,0.0000000000,0.1480949223,0.1197405979,0.1499382108,0.1346212029,0.1145498529,0.1027136296,0.1198706850,0.1035408229,0.0000000000,0.0000000000,0.5531090498,0.0242747590,0.0145522738,0.5490077734,0.0192649458,0.0100657539,0.4357814491,0.0000000000,0.4054963291,1.4321918488,-28.9185352325,0.0399317741,0.4899556637,0.0399010181,0.0398797989,0.0100326538,0.0100209713,0.0200259686,0.0897467136,0.0699117184,0.0200130939,0.0000169277,0.0498802662,0.0100140572,0.0299954414,0.0100071430,0.1299710274,262143,nan,nan,nan,-0.0003022719,0.0007645453,0.0001961838,nan,nan,nan,-0.0003522004,0.0007966422,0.0002969407,nan,nan,nan,-0.0003522004,0.0007966422,0.0002969407,nan,nan,nan,-0.0003522004,0.0007966422,0.0002969407,-0.0003522004,0.0007966422,0.0002969407,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.4137804508,0.6648080349,-0.1718641818,1.1337783337,-0.0212881099,0.0419645570,0.0410808378,3.3510000706,3.3466277122,3.3492558002,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,0.0102998447,-0.0307070278,0.0057814289,-0.0262663327,0.0205169320,-0.0006787777,6.5682325363,7.0665483475,-3.6946280003,52.1761083303,-1.1923109024,-41.2052375479,0.1735683978,-0.0123525765,0.0017710482,-0.8416271210,-1.9370267391,0.0000000000,0.1480949223,0.1197405979,0.1499382108,0.1346212029,0.1317694336,0.0839554518,0.1206710637,0.1000921205,0.0000000000,0.0000000000,0.5531090498,0.0232256614,0.0124458382,0.5503423214,0.0192649458,0.0100657539,0.4357814491,0.0000000000,0.4054963291,1.4321918488,-28.9185352325,0.0000782013,0.5000181198,0.0000536442,0.0000345707,0.0200951099,0.0200834274,0.0300884247,0.0000257492,0.0799741745,0.0300755501,0.0100793839,0.0000185966,0.0200765133,0.0000121593,0.0200695992,0.1400334835,262143,nan,nan,nan,-0.0003029383,0.0007602281,0.0001961239,nan,nan,nan,-0.0003377890,0.0008011000,0.0002790814,nan,nan,nan,-0.0003377890,0.0008011000,0.0002790814,nan,nan,nan,-0.0003377890,0.0008011000,0.0002790814,-0.0003377890,0.0008011000,0.0002790814,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.4236886501,0.6648080349,-0.1718641818,1.1337783337,-0.0212881099,0.0419645570,0.0410808378,3.3510000706,3.3466277122,3.3492558002,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,0.0102998447,-0.0307070278,0.0057814289,-0.0262663327,0.0205169320,-0.0006787777,6.5682325363,7.0665483475,-3.6946280003,52.1761083303,-1.1923109024,-41.2052375479,0.1735683978,-0.0123525765,0.0017710482,-0.8416271210,-1.9370267391,0.0000000000,0.1480949223,0.1197405979,0.1499382108,0.1346212029,0.1317694336,0.0839554518,0.1206710637,0.1000921205,0.0000000000,0.0000000000,0.5531090498,0.0232256614,0.0124458382,0.5503423214,0.0192649458,0.0100657539,0.4357814491,0.0000000000,0.4054963291,1.4321918488,-28.9185352325,0.0099864006,0.5099263191,0.0099618435,0.0099427700,0.0300033092,0.0299916267,0.0399966240,0.0099339485,0.0898823738,0.0399837494,0.0199875832,0.0099267960,0.0299847126,0.0099203587,0.0299777985,0.1499416828,262143,nan,nan,nan,-0.0003017964,0.0007597417,0.0001977863,nan,nan,nan,-0.0003273268,0.0008036318,0.0002691996,nan,nan,nan,-0.0003273268,0.0008036318,0.0002691996,nan,nan,nan,-0.0003273268,0.0008036318,0.0002691996,-0.0003273268,0.0008036318,0.0002691996,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.4337980747,0.6648080349,-0.1718641818,1.1337783337,-0.0212881099,0.0419645570,0.0410808378,3.3510000706,3.3466277122,3.3492558002,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,0.0102998447,-0.0307070278,0.0057814289,-0.0262663327,0.0205169320,-0.0006787777,6.5682325363,7.0665483475,-3.6946280003,52.1761083303,-1.1923109024,-41.2052375479,0.1735683978,-0.0123525765,0.0017710482,-1.2474088669,-2.2110109329,0.0000000000,0.1480949223,0.1197405979,0.1499382108,0.1346212029,0.1317694336,0.0839554518,0.1206710637,0.1000921205,0.0000000000,0.0000000000,0.5531090498,0.0232256614,0.0124458382,0.5503423214,0.0192649458,0.0100657539,0.4357814491,0.0000000000,0.4054963291,1.4321918488,-28.9185352325,0.0200958252,0.5200357437,0.0200712681,0.0200521946,0.0401127338,0.0401010513,0.0501060486,0.0200433731,0.0000193119,0.0500931740,0.0300970078,0.0200362206,0.0400941372,0.0200297832,0.0400872231,0.1600511074,262143,nan,nan,nan,-0.0003024521,0.0007616722,0.0001990139,nan,nan,nan,-0.0003147784,0.0008072845,0.0002536342,nan,nan,nan,-0.0003147784,0.0008072845,0.0002536342,nan,nan,nan,-0.0003147784,0.0008072845,0.0002536342,-0.0003147784,0.0008072845,0.0002536342,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.4437804222,0.6648080349,-0.1718641818,1.1337783337,-0.0212881099,0.0419645570,0.0410808378,3.3510000706,3.3466277122,3.3492558002,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,0.0102998447,-0.0307070278,0.0057814289,-0.0262663327,0.0205169320,-0.0006787777,6.5682325363,7.0665483475,-3.6946280003,52.1761083303,-1.1923109024,-41.2052375479,0.1735683978,-0.0123525765,0.0017710482,-1.2474088669,-2.2110109329,0.0000000000,0.1480949223,0.1197405979,0.1499382108,0.1346212029,0.1317694336,0.0839554518,0.1206710637,0.1000921205,0.0000000000,0.0000000000,0.5455161333,0.0232256614,0.0124458382,0.5503423214,0.0185499061,0.0099179782,0.4382651150,0.0000000000,0.4054963291,1.4321918488,-28.9185352325,0.0300781727,0.5300180912,0.0300536156,0.0300345421,0.0500950813,0.0500833988,0.0600883961,0.0300257206,0.0100016594,0.0600755215,0.0400793552,0.0300185680,0.0000350475,0.0300121307,0.0000157356,0.1700334549,262143,nan,nan,nan,-0.0003026698,0.0007623131,0.0001994215,nan,nan,nan,-0.0003108352,0.0008085284,0.0002487523,nan,nan,nan,-0.0003108352,0.0008085284,0.0002487523,nan,nan,nan,-0.0003108352,0.0008085284,0.0002487523,-0.0003108352,0.0008085284,0.0002487523,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777408009.4537837505,0.6648080349,-0.1718641818,1.1337783337,-0.0212881099,0.0419645570,0.0410808378,3.3510000706,3.3466277122,3.3492558002,0.8000000119,-0.1749999970,1.1349999905,0.0000000000,0.0102998447,-0.0307070278,0.0057814289,-0.0262663327,0.0205169320,-0.0006787777,6.5682325363,7.0665483475,-3.6946280003,52.1761083303,-1.1923109024,-41.2052375479,0.1735683978,-0.0123525765,0.0017710482,-1.2474088669,-2.2110109329,0.0000000000,0.1543877423,0.1129106581,0.1446768939,0.1393331885,0.1231600419,0.0903066620,0.1271323264,0.0971128047,0.0000000000,0.0000000000,0.5455161333,0.0232256614,0.0124458382,0.5503423214,0.0185499061,0.0099179782,0.4382651150,0.0000000000,0.4054963291,1.4321918488,-28.9185352325,0.0400815010,0.5400214195,0.0400569439,0.0400378704,0.0600984097,0.0600867271,0.0700917244,0.0400290489,0.0200049877,0.0700788498,0.0000400543,0.0000185966,0.0100383759,0.0400154591,0.0100190639,0.1800367832,262143,nan,nan,nan,-0.0003031039,0.0007635911,0.0002002342,nan,nan,nan,-0.0003032939,0.0008110527,0.0002394299,nan,nan,nan,-0.0003032939,0.0008110527,0.0002394299,nan,nan,nan,-0.0003032939,0.0008110527,0.0002394299,-0.0003032939,0.0008110527,0.0002394299,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
