t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k1_novcorr_nx,offline_normal_k1_novcorr_ny,offline_normal_k1_novcorr_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777407540.8053607941,0.6928045154,0.0330534391,0.8814211488,-0.0606370185,0.0950742782,-0.1638318541,3.2720000744,3.2516129017,3.2744755745,1.0000000000,0.1500000060,0.8100017905,0.0000000000,0.0217577368,0.0940365195,-0.1038333923,0.0172187760,0.0183107741,0.0090361834,12.4046344757,-4.4254908562,-16.1063575745,129.0796924785,-80.1291547211,-98.0692209250,0.3755274415,0.2061304003,-0.1229231209,-3.1014351845,-4.9395799637,0.0000000000,0.0972091258,0.1649561375,0.1027451009,0.1794674695,0.0675282553,0.1359584481,0.0754479542,0.1372065693,0.0000000000,0.0000000000,0.5080613494,0.0544236377,0.0228699837,0.5234813094,0.0396919101,0.0170016699,0.3912751377,0.0000000000,3.2040915489,-4.2336869240,65.7546920776,0.0100378990,0.0599877834,0.0100243092,0.0200624466,0.0699846745,0.0800035000,0.0899884701,0.0599555969,0.0399649143,0.0899691582,0.0200490952,0.0100159645,0.0300328732,0.0000097752,0.0300221443,0.0999538898,262143,-0.0259530911,-0.0154381594,0.0155573028,-0.0003818625,0.0003163986,-0.0002983224,-0.0180914184,-0.0120209620,0.0092132040,-0.0003414616,0.0003813508,-0.0000489172,-0.0170956256,-0.0100167389,0.0059932573,-0.0003414616,0.0003813508,-0.0000489172,-0.0143216264,-0.0040698857,-0.0030385190,-0.0003414616,0.0003813508,-0.0000489172,-0.0003414616,0.0003813508,-0.0000489172,0.0003857626,-0.0012025841,-0.0009156253,-0.0007272241,0.0015839349,0.0008667081,0.8745479247,0.7604715132,0.5189367506,-0.3903687057,0.8203588678,0.4948805238,-0.2865389943,0.8210836984,0.4934640811,-0.2869054910,0.9341130490,0.2776167041,0.2244142984,0.9341971007,0.2775192833,0.2241848000,0.9324955651,0.2793874402,0.2288988408,0.0206098482
1777407540.8153274059,0.6928045154,0.0330534391,0.8814211488,-0.0606370185,0.0950742782,-0.1638318541,3.2720000744,3.2516129017,3.2744755745,1.0000000000,0.1500000060,0.8100017905,0.0000000000,0.0217577368,0.0940365195,-0.1038333923,0.0172187760,0.0183107741,0.0090361834,-1.1661010981,8.5684671402,-6.9757852554,-135.7916609013,130.0203020254,91.3624448315,0.3755274415,0.2061304003,-0.1229231209,-3.1014351845,-4.9395799637,0.0000000000,0.0972091258,0.1649561375,0.1027451009,0.1794674695,0.0675282553,0.1359584481,0.0754479542,0.1372065693,0.0000000000,0.0000000000,0.5080613494,0.0544236377,0.0228699837,0.5234813094,0.0396919101,0.0170016699,0.3912751377,0.0000000000,2.2629277706,1.9034013748,74.0508270264,0.0200045109,0.0699543953,0.0199909210,0.0300290585,0.0799512863,0.0899701118,0.0000171661,0.0699222088,0.0499315262,0.0000073910,0.0300157070,0.0199825764,0.0399994850,0.0099763870,0.0399887562,0.1099205017,262143,-0.0259240745,-0.0154201133,0.0155136001,-0.0003804406,0.0003115446,-0.0002963461,-0.0182306958,-0.0120206330,0.0092508567,-0.0003376818,0.0003607099,-0.0000449456,-0.0172381824,-0.0100134100,0.0060389301,-0.0003376818,0.0003607099,-0.0000449456,-0.0144805552,-0.0040595640,-0.0029492868,-0.0003376818,0.0003607099,-0.0000449456,-0.0003376818,0.0003607099,-0.0000449456,0.0003859199,-0.0012125746,-0.0009143471,-0.0007236017,0.0015732844,0.0008694015,0.8650870306,0.7617398939,0.5170523574,-0.3903962010,0.8215852662,0.4924721773,-0.2871738235,0.8222783824,0.4911274233,-0.2874928101,0.9361956439,0.2752879222,0.2185275181,0.9362615834,0.2752095941,0.2183435981,0.9345738162,0.2771004047,0.2231303383,0.0207431410
1777407540.8253195286,0.6928045154,0.0330534391,0.8814211488,-0.0606370185,0.0950742782,-0.1638318541,3.2720000744,3.2516129017,3.2744755745,1.0000000000,0.1500000060,0.8100017905,0.0000000000,0.0217577368,0.0940365195,-0.1038333923,0.0103943655,0.0216825753,0.0081892014,-1.1661010981,8.5684671402,-6.9757852554,-135.7916609013,130.0203020254,91.3624448315,0.3755274415,0.2061304003,-0.1229231209,-3.1014351845,-4.9395799637,0.0000000000,0.0972091258,0.1649561375,0.1027451009,0.1794674695,0.0675282553,0.1359584481,0.0754479542,0.1372065693,0.0000000000,0.0000000000,0.5080613494,0.0544236377,0.0228699837,0.5234813094,0.0429188944,0.0178301223,0.4037977457,0.0000000000,2.2629277706,1.9034013748,74.0508270264,0.0299966335,0.0799465179,0.0299830437,0.0400211811,0.0899434090,0.0000157356,0.0100092888,0.0799143314,0.0599236488,0.0099995136,0.0400078297,0.0299746990,0.0499916077,0.0199685097,0.0000064373,0.1199126244,262143,-0.0259048267,-0.0154081426,0.0154846105,-0.0003794975,0.0003083247,-0.0002950351,-0.0183204092,-0.0120213778,0.0092709871,-0.0003351664,0.0003471307,-0.0000424018,-0.0173301810,-0.0100121599,0.0060646973,-0.0003351664,0.0003471307,-0.0000424018,-0.0145838246,-0.0040536869,-0.0028934290,-0.0003351664,0.0003471307,-0.0000424018,-0.0003351664,0.0003471307,-0.0000424018,0.0003860305,-0.0012186309,-0.0009136167,-0.0007211968,0.0015657616,0.0008712149,0.8588423818,0.7631452187,0.5150211580,-0.3903364985,0.8227925954,0.4901286303,-0.2877260340,0.8235708280,0.4886597545,-0.2879978047,0.9383143775,0.2728649782,0.2123931088,0.9383660430,0.2728019925,0.2122457119,0.9367245504,0.2746852130,0.2170141711,0.0208288655
1777407540.8353600502,0.6928045154,0.0330534391,0.8814211488,-0.0606370185,0.0950742782,-0.1638318541,3.2720000744,3.2516129017,3.2744755745,1.0000000000,0.1500000060,0.8140006065,0.0000000000,0.0380260497,0.0944459289,-0.1067088693,0.0103943655,0.0216825753,0.0081892014,-1.1661010981,8.5684671402,-6.9757852554,-135.7916609013,130.0203020254,91.3624448315,0.3659450114,0.2130823135,-0.1201108322,-3.1014351845,-4.9395799637,0.0000000000,0.0774059668,0.1796108931,0.0898603797,0.1844541132,0.0675282553,0.1359584481,0.0754479542,0.1372065693,0.0000000000,0.0000000000,0.5460867882,0.0544236377,0.0228699837,0.5234813094,0.0429188944,0.0178301223,0.4037977457,0.0000000000,2.2629277706,1.9034013748,74.0508270264,0.0400371552,0.0899870396,0.0400235653,0.0000503063,0.0000329018,0.0100562572,0.0200498104,0.0000240803,0.0699641705,0.0200400352,0.0000164509,0.0400152206,0.0000085831,0.0300090313,0.0100469589,0.1299531460,262143,-0.0258761493,-0.0153878929,0.0154414796,-0.0003786819,0.0003044781,-0.0002919934,-0.0184503982,-0.0120232020,0.0092945282,-0.0003314537,0.0003271812,-0.0000377824,-0.0174637121,-0.0100108885,0.0060971649,-0.0003314537,0.0003271812,-0.0000377824,-0.0147347689,-0.0040445387,-0.0028140484,-0.0003314537,0.0003271812,-0.0000377824,-0.0003314537,0.0003271812,-0.0000377824,0.0003856685,-0.0012270830,-0.0009145129,-0.0007171221,0.0015542642,0.0008767304,0.8501846935,0.7645238674,0.5130729133,-0.3902043591,0.8240916194,0.4876717503,-0.2881826969,0.8248215497,0.4863118246,-0.2883924762,0.9402747239,0.2705634865,0.2065885848,0.9403152331,0.2705128558,0.2064704756,0.9407453842,0.2699930208,0.2051874530,0.0209523831
1777407540.8453705311,0.6950157881,0.0380021930,0.8764855862,-0.0615295538,0.1003384172,-0.1724051540,3.2720000744,3.2674486637,3.2735526562,1.0000000000,0.1500000060,0.8140006065,0.0000000000,0.0380260497,0.0944459289,-0.1067088693,0.0103943655,0.0216825753,0.0081892014,-1.1661010981,8.5684671402,-6.9757852554,-135.7916609013,130.0203020254,91.3624448315,0.3659450114,0.2130823135,-0.1201108322,-3.1014351845,-4.9395799637,0.0000000000,0.0774059668,0.1796108931,0.0898603797,0.1844541132,0.0523669273,0.1485141963,0.0510888249,0.1454260349,0.0000000000,0.0000000000,0.5460867882,0.0544236377,0.0228699837,0.5234813094,0.0429188944,0.0178301223,0.4037977457,0.0000000000,2.2629277706,1.9034013748,74.0508270264,0.0000414848,0.0999975204,0.0000193119,0.0100607872,0.0100433826,0.0200667381,0.0300602913,0.0100345612,0.0799746513,0.0300505161,0.0100269318,0.0000104904,0.0100190639,0.0400195122,0.0200574398,0.1399636269,262143,-0.0258477586,-0.0153630207,0.0153985814,-0.0003781685,0.0002998795,-0.0002897354,-0.0185751170,-0.0120220584,0.0093109194,-0.0003279814,0.0003074688,-0.0000342428,-0.0175921422,-0.0100066092,0.0061230526,-0.0003279814,0.0003074688,-0.0000342428,-0.0148329277,-0.0040365532,-0.0027636178,-0.0003291152,0.0003139978,-0.0000354121,-0.0003291152,0.0003139978,-0.0000354121,0.0003857240,-0.0012320999,-0.0009138176,-0.0007148392,0.0015460976,0.0008784056,0.8441258447,0.7660047336,0.5110638827,-0.3899364767,0.8253475574,0.4853378916,-0.2885282315,0.8261541005,0.4838859114,-0.2886586687,0.9422405587,0.2681630704,0.2006770967,0.9422722923,0.2681223696,0.2005824569,0.9426093329,0.2677044453,0.1995544426,0.0210315008
1777407540.8553588390,0.6950157881,0.0380021930,0.8764855862,-0.0615295538,0.1003384172,-0.1724051540,3.2720000744,3.2674486637,3.2735526562,1.0000000000,0.1500000060,0.8140006065,0.0000000000,0.0380260497,0.0944459289,-0.1067088693,0.0103943655,0.0216825753,0.0081892014,-1.1661010981,8.5684671402,-6.9757852554,-135.7916609013,130.0203020254,91.3624448315,0.3659450114,0.2130823135,-0.1201108322,-3.1014351845,-4.9395799637,0.0000000000,0.0774059668,0.1796108931,0.0898603797,0.1844541132,0.0523669273,0.1485141963,0.0510888249,0.1454260349,0.0000000000,0.0000000000,0.5460867882,0.0579400323,0.0233136993,0.5338276029,0.0429188944,0.0178301223,0.4037977457,0.0000000000,2.2629277706,1.9034013748,74.0508270264,0.0100297928,0.1099858284,0.0100076199,0.0200490952,0.0200316906,0.0300550461,0.0400485992,0.0200228691,0.0899629593,0.0400388241,0.0200152397,0.0099987984,0.0200073719,0.0000126362,0.0300457478,0.1499519348,262143,-0.0258289259,-0.0153465221,0.0153701254,-0.0003894151,0.0003600739,-0.0003037565,-0.0186554150,-0.0120195413,0.0093182810,-0.0003276212,0.0003045443,-0.0000343917,-0.0176749112,-0.0100020770,0.0061367536,-0.0003276212,0.0003045443,-0.0000343917,-0.0149755594,-0.0040227445,-0.0026941519,-0.0003276212,0.0003045443,-0.0000343917,-0.0003276212,0.0003045443,-0.0000343917,0.0003856795,-0.0012389410,-0.0009125194,-0.0007133007,0.0015434853,0.0008781277,0.8385227034,0.7689791535,0.5072121256,-0.3891104229,0.8266866615,0.4829256078,-0.2887421360,0.8274432873,0.4815835647,-0.2888163369,0.9440514329,0.2658587826,0.1951563470,0.9440763137,0.2658260765,0.1950805243,0.9444671096,0.2653044165,0.1938954496,0.0211436208
1777407540.8654258251,0.6950157881,0.0380021930,0.8764855862,-0.0615295538,0.1003384172,-0.1724051540,3.2720000744,3.2674486637,3.2735526562,1.0000000000,0.1500000060,0.8140006065,0.0000000000,0.0380260497,0.0944459289,-0.1067088693,0.0103943655,0.0216825753,0.0081892014,-1.1661010981,8.5684671402,-6.9757852554,-135.7916609013,130.0203020254,91.3624448315,0.3659450114,0.2130823135,-0.1201108322,-3.1239867210,-4.4555706978,0.0000000000,0.0774059668,0.1796108931,0.0898603797,0.1844541132,0.0523669273,0.1485141963,0.0510888249,0.1454260349,0.0000000000,0.0000000000,0.5460867882,0.0579400323,0.0233136993,0.5338276029,0.0429188944,0.0178301223,0.4037977457,0.0000000000,2.2629277706,1.9034013748,74.0508270264,0.0200967789,0.1200528145,0.0200746059,0.0301160812,0.0300986767,0.0401220322,0.0501155853,0.0300898552,0.0000166893,0.0501058102,0.0300822258,0.0200657845,0.0300743580,0.0100796223,0.0401127338,0.1600189209,262143,-0.0258008179,-0.0153218978,0.0153276545,-0.0003886652,0.0003552343,-0.0003014390,-0.0187717001,-0.0120134416,0.0093245428,-0.0003270398,0.0002995455,-0.0000344629,-0.0177948037,-0.0099931323,0.0061522758,-0.0003270398,0.0002995455,-0.0000344629,-0.0151110921,-0.0040081399,-0.0026361949,-0.0003270398,0.0002995455,-0.0000344629,-0.0003270398,0.0002995455,-0.0000344629,0.0003855004,-0.0012449615,-0.0009109691,-0.0007125403,0.0015445070,0.0008765062,0.8343956459,0.7704658001,0.5053689044,-0.3885675249,0.8279822528,0.4806367619,-0.2888489090,0.8288157097,0.4792106823,-0.2888280480,0.9457190240,0.2636367589,0.1900294370,0.9458547786,0.2634272699,0.1896439066,0.9461612273,0.2630081831,0.1886945350,0.0212144740
1777407540.8754558563,0.6950157881,0.0380021930,0.8764855862,-0.0615295538,0.1003384172,-0.1724051540,3.2720000744,3.2674486637,3.2735526562,1.0000000000,0.1500000060,0.8140006065,0.0000000000,0.0380260497,0.0944459289,-0.1067088693,0.0103943655,0.0216825753,0.0081892014,-1.1661010981,8.5684671402,-6.9757852554,-135.7916609013,130.0203020254,91.3624448315,0.3659450114,0.2130823135,-0.1201108322,-3.1239867210,-4.4555706978,0.0000000000,0.0774059668,0.1796108931,0.0898603797,0.1844541132,0.0523669273,0.1485141963,0.0510888249,0.1454260349,0.0000000000,0.0000000000,0.5104234219,0.0579400323,0.0233136993,0.5338276029,0.0452342518,0.0181342419,0.4171525836,0.0000000000,2.2629277706,1.9034013748,74.0508270264,0.0301268101,0.1300828457,0.0301046371,0.0401461124,0.0401287079,0.0501520634,0.0601456165,0.0401198864,0.0100467205,0.0601358414,0.0401122570,0.0300958157,0.0000402927,0.0201096535,0.0000178814,0.1700489521,262143,-0.0258444510,-0.0153387763,0.0153917594,-0.0003881678,0.0003520241,-0.0002999016,-0.0188758036,-0.0120236109,0.0093692343,-0.0003266269,0.0002958318,-0.0000344148,-0.0179012390,-0.0100015082,0.0062029524,-0.0003266269,0.0002958318,-0.0000344148,-0.0152268945,-0.0040135571,-0.0025601546,-0.0003266269,0.0002958318,-0.0000344148,-0.0003266269,0.0002958318,-0.0000344148,0.0003857267,-0.0012513363,-0.0009105397,-0.0007123536,0.0015471681,0.0008761248,0.8318167024,0.7719820143,0.5034161677,-0.3880926844,0.8293607880,0.4782787188,-0.2888081552,0.8301036791,0.4769396813,-0.2888882522,0.9474043250,0.2613685410,0.1846930718,0.9475108593,0.2612003650,0.1843842208,0.9478927526,0.2607423005,0.1830649672,0.0213146415
1777407540.8855519295,0.6950157881,0.0380021930,0.8764855862,-0.0615295538,0.1003384172,-0.1724051540,3.2720000744,3.2674486637,3.2735526562,1.0000000000,0.1500000060,0.8180028200,0.0000000000,0.0380260497,0.0944459289,-0.1067088693,0.0103943655,0.0216825753,0.0081892014,-1.1661010981,8.5684671402,-6.9757852554,-135.7916609013,130.0203020254,91.3624448315,0.3659450114,0.2130823135,-0.1201108322,-3.1239867210,-4.4555706978,0.0000000000,0.0832349136,0.1837338954,0.0850263238,0.1829556823,0.0523669273,0.1485141963,0.0510888249,0.1454260349,0.0000000000,0.0000000000,0.5104234219,0.0579400323,0.0233136993,0.5338276029,0.0452342518,0.0181342419,0.4171525836,0.0000000000,2.2629277706,1.9034013748,74.0508270264,0.0402228832,0.1401789188,0.0402007103,0.0000653267,0.0502247810,0.0602481365,0.0702416897,0.0502159595,0.0201427937,0.0702319145,0.0000236034,0.0401918888,0.0101363659,0.0302057266,0.0101139545,0.1801450253,262143,-0.0258350319,-0.0153305672,0.0153775308,-0.0003879198,0.0003504238,-0.0002991353,-0.0189260861,-0.0120278009,0.0093893472,-0.0003264133,0.0002938671,-0.0000343636,-0.0179526469,-0.0100048125,0.0062259439,-0.0003264133,0.0002938671,-0.0000343636,-0.0152825206,-0.0040154371,-0.0025258212,-0.0003264133,0.0002938671,-0.0000343636,-0.0003264133,0.0002938671,-0.0000343636,0.0003860086,-0.0012556678,-0.0009106212,-0.0007124218,0.0015495349,0.0008762577,0.8306308737,0.7719820143,0.5034161677,-0.3880926844,0.8306186570,0.4759994857,-0.2889587104,0.8301036791,0.4769396813,-0.2888882522,0.9474043250,0.2613685410,0.1846930718,0.9475108593,0.2612003650,0.1843842208,0.9478927526,0.2607423005,0.1830649672,0.0214222129
1777407540.8955023289,0.6977610588,0.0429179184,0.8714041114,-0.0615529491,0.0974086570,-0.1778685212,3.2720000744,3.2410557270,3.2721343040,1.0000000000,0.1500000060,0.8180028200,0.0000000000,0.0380260497,0.0944459289,-0.1067088693,0.0103943655,0.0216825753,0.0081892014,-1.1661010981,8.5684671402,-6.9757852554,-135.7916609013,130.0203020254,91.3624448315,0.3659450114,0.2130823135,-0.1201108322,-3.1239867210,-4.4555706978,0.0000000000,0.0832349136,0.1837338954,0.0850263238,0.1829556823,0.0777344927,0.1302962005,0.0663008764,0.1437318921,0.0000000000,0.0000000000,0.5104234219,0.0579400323,0.0233136993,0.5338276029,0.0452342518,0.0181342419,0.4171525836,0.0000000000,2.2629277706,1.9034013748,74.0508270264,0.0000801086,0.1501293182,0.0000388622,0.0100157261,0.0601751804,0.0701985359,0.0801920891,0.0601663589,0.0300931931,0.0801823139,0.0099740028,0.0000183582,0.0200867653,0.0401561260,0.0200643539,0.1900954247,262143,-0.0258067895,-0.0153059863,0.0153370027,-0.0003872879,0.0003446455,-0.0002968187,-0.0190701352,-0.0120370507,0.0094423339,-0.0003257629,0.0002874102,-0.0000341023,-0.0180999318,-0.0100114602,0.0062871770,-0.0003257629,0.0002874102,-0.0000341023,-0.0154408934,-0.0040181074,-0.0024350463,-0.0003257629,0.0002874102,-0.0000341023,-0.0003257629,0.0002874102,-0.0000341023,0.0003866845,-0.0012675449,-0.0009105626,-0.0007124474,0.0015549552,0.0008764603,0.8268352125,0.7733950722,0.5015255715,-0.3877269187,0.8318709963,0.4736093416,-0.2892833163,0.8313762988,0.4745480394,-0.2891670936,0.9491278238,0.2591736672,0.1788445817,0.9492112771,0.2590386290,0.1785971449,0.9495099307,0.2586702714,0.1775403678,0.0215708539
1777407540.9054405689,0.6977610588,0.0429179184,0.8714041114,-0.0615529491,0.0974086570,-0.1778685212,3.2720000744,3.2410557270,3.2721343040,1.0000000000,0.1500000060,0.8180028200,0.0000000000,0.0380260497,0.0944459289,-0.1067088693,0.0103943655,0.0216825753,0.0081892014,-1.1661010981,8.5684671402,-6.9757852554,-135.7916609013,130.0203020254,91.3624448315,0.3659450114,0.2130823135,-0.1201108322,-3.1239867210,-4.4555706978,0.0000000000,0.0832349136,0.1837338954,0.0850263238,0.1829556823,0.0777344927,0.1302962005,0.0663008764,0.1437318921,0.0000000000,0.0000000000,0.5104234219,0.0510752983,0.0210650358,0.4727481008,0.0452342518,0.0181342419,0.4171525836,0.0000000000,2.2629277706,1.9034013748,74.0508270264,0.0100183487,0.1600675583,0.0099771023,0.0199539661,0.0701134205,0.0801367760,0.0901303291,0.0701045990,0.0400314331,0.0901205540,0.0199122429,0.0099565983,0.0300250053,0.0000376701,0.0300025940,0.0000166893,262143,-0.0257787162,-0.0152815527,0.0152967172,-0.0003866597,0.0003389018,-0.0002945161,-0.0192045304,-0.0120417839,0.0094852139,-0.0003250997,0.0002801650,-0.0000336893,-0.0182373880,-0.0100136885,0.0063378262,-0.0003250997,0.0002801650,-0.0000336893,-0.0155875487,-0.0040169096,-0.0023602176,-0.0003250997,0.0002801650,-0.0000336893,-0.0003250997,0.0002801650,-0.0000336893,0.0003871335,-0.0012779498,-0.0009100939,-0.0007122333,0.0015581148,0.0008764046,0.8227365831,0.7748316997,0.4995411058,-0.3874203411,0.8330399718,0.4713310917,-0.2896401343,0.8325597322,0.4722635817,-0.2895019891,0.9507124245,0.2571493914,0.1732630265,0.9507778397,0.2570409871,0.1730648159,0.9511211994,0.2566122400,0.1718098433,0.0216625277
1777407540.9154326916,0.6977610588,0.0429179184,0.8714041114,-0.0615529491,0.0974086570,-0.1778685212,3.2720000744,3.2410557270,3.2721343040,1.0000000000,0.1500000060,0.8180028200,0.0000000000,0.0380260497,0.0944459289,-0.1067088693,0.0103943655,0.0216825753,0.0081892014,0.4686202407,-0.4551337957,-1.9447302818,16.3339493438,-90.1627923320,50.2697280184,0.3659450114,0.2130823135,-0.1201108322,-3.1239867210,-4.4555706978,0.0000000000,0.0832349136,0.1837338954,0.0850263238,0.1829556823,0.0777344927,0.1302962005,0.0663008764,0.1437318921,0.0000000000,0.0000000000,0.5104234219,0.0510752983,0.0210650358,0.4727481008,0.0452342518,0.0181342419,0.4171525836,0.0000000000,4.2209386826,5.7042584419,80.7172622681,0.0200104713,0.1700596809,0.0199692249,0.0299460888,0.0801055431,0.0901288986,0.0000412464,0.0800967216,0.0500235558,0.0000176430,0.0299043655,0.0199487209,0.0400171280,0.0100297928,0.0399947166,0.0100088120,262143,-0.0257600941,-0.0152653449,0.0152699943,-0.0003862430,0.0003350918,-0.0002929886,-0.0192890912,-0.0120427032,0.0095087302,-0.0003246515,0.0002749308,-0.0000333356,-0.0183239135,-0.0100130005,0.0063663203,-0.0003246515,0.0002749308,-0.0000333356,-0.0156794223,-0.0040142974,-0.0023178011,-0.0003246515,0.0002749308,-0.0000333356,-0.0003246515,0.0002749308,-0.0000333356,0.0003873207,-0.0012841447,-0.0009095812,-0.0007119722,0.0015590756,0.0008762457,0.8198561007,0.7761855834,0.4976502077,-0.3871436566,0.8342337540,0.4689789379,-0.2900220673,0.8337631099,0.4698992820,-0.2898857383,0.9536686998,0.2532164116,0.1624729515,0.9523174944,0.2550333506,0.1674794909,0.9525859449,0.2546886540,0.1664743437,0.0217892770
1777407540.9254446030,0.6977610588,0.0429179184,0.8714041114,-0.0615529491,0.0974086570,-0.1778685212,3.2720000744,3.2410557270,3.2721343040,1.0000000000,0.1500000060,0.8180028200,0.0000000000,0.0380260497,0.0944459289,-0.1067088693,0.0043637855,0.0204166789,0.0041439533,0.4686202407,-0.4551337957,-1.9447302818,16.3339493438,-90.1627923320,50.2697280184,0.3559185565,0.2057101130,-0.0850503892,-3.1239867210,-4.4555706978,0.0000000000,0.0832349136,0.1837338954,0.0850263238,0.1829556823,0.0777344927,0.1302962005,0.0663008764,0.1437318921,0.0000000000,0.0000000000,0.5104234219,0.0510752983,0.0210650358,0.4727481008,0.0425866358,0.0181323495,0.3990105987,0.0000000000,4.2209386826,5.7042584419,80.7172622681,0.0300223827,0.1800715923,0.0299811363,0.0399580002,0.0901174545,0.0000534058,0.0100531578,0.0000329018,0.0600354671,0.0100295544,0.0399162769,0.0299606323,0.0500290394,0.0200417042,0.0000171661,0.0200207233,262143,-0.0257323005,-0.0152411546,0.0152301101,-0.0003856210,0.0003294054,-0.0002907089,-0.0194088381,-0.0120411015,0.0095371469,-0.0003239711,0.0002665219,-0.0000326957,-0.0184465227,-0.0100090919,0.0064019889,-0.0003239711,0.0002665219,-0.0000326957,-0.0158092249,-0.0040080995,-0.0022635183,-0.0003239711,0.0002665219,-0.0000326957,-0.0003239711,0.0002665219,-0.0000326957,0.0003874522,-0.0012924299,-0.0009085492,-0.0007114233,0.0015589518,0.0008758536,0.8153408738,0.7775789212,0.4957010890,-0.3868480991,0.8353621399,0.4667548702,-0.2903618198,0.8348982328,0.4676608953,-0.2902382260,0.9550191545,0.2512726324,0.1574816776,0.9537088948,0.2531465759,0.1623457886,0.9540065764,0.2527319008,0.1612390725,0.0218674541
1777407540.9354772568,0.6977610588,0.0429179184,0.8714041114,-0.0615529491,0.0974086570,-0.1778685212,3.2720000744,3.2410557270,3.2721343040,1.0000000000,0.1500000060,0.8220018148,0.0000000000,0.0191776287,0.0668496266,-0.0891643614,0.0043637855,0.0204166789,0.0041439533,0.4686202407,-0.4551337957,-1.9447302818,16.3339493438,-90.1627923320,50.2697280184,0.3559185565,0.2057101130,-0.0850503892,-3.1239867210,-4.4555706978,0.0000000000,0.1062699333,0.1650904119,0.0875379592,0.1781826615,0.0777344927,0.1302962005,0.0663008764,0.1437318921,0.0000000000,0.0000000000,0.5542168617,0.0510752983,0.0210650358,0.4727481008,0.0425866358,0.0181323495,0.3990105987,0.0000000000,4.2209386826,5.7042584419,80.7172622681,0.0400550365,0.1901042461,0.0400137901,0.0000796318,0.0000457764,0.0100860596,0.0200858116,0.0100655556,0.0700681210,0.0200622082,0.0000288486,0.0399932861,0.0000145435,0.0300743580,0.0100498199,0.0300533772,262143,-0.0257138279,-0.0152274981,0.0152032274,-0.0003856477,0.0003260355,-0.0002902077,-0.0194841837,-0.0120388203,0.0095518197,-0.0003235639,0.0002605565,-0.0000329502,-0.0185237752,-0.0100054519,0.0064213817,-0.0003235639,0.0002605565,-0.0000329502,-0.0158909715,-0.0040042680,-0.0022327715,-0.0003235639,0.0002605565,-0.0000329502,-0.0003235639,0.0002605565,-0.0000329502,0.0003880196,-0.0012971411,-0.0009057677,-0.0007115834,0.0015576976,0.0008728175,0.8117227377,0.7788993845,0.4938610458,-0.3865449732,0.8365297404,0.4644805251,-0.2906472695,0.8360704797,0.4653681703,-0.2905488237,0.9562252478,0.2494523243,0.1529928540,0.9550506840,0.2512165952,0.1573798375,0.9552838399,0.2508835209,0.1564935915,0.0219755415
