pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,cmd_x,cmd_y,cmd_z,cmd_yaw,f1,f2,f3,f4,pwm1,pwm2,pwm3,pwm4,bodyFx,bodyFy,bodyFz,worldFx,worldFy,worldFz,bodyTx,bodyTy,bodyTz,stateVx,stateVy,stateVz,posVx,posVy,posVz,accWx,accWy,accWz,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,status_battery_voltage,pm_vbat,zero_bias_count,mobForceNone_x,mobForceNone_y,mobForceNone_z,mobForceResidual_x,mobForceResidual_y,mobForceResidual_z,mobTorque_x,mobTorque_y,mobTorque_z,mobResidual_x,mobResidual_y,mobResidual_z,accRawBody_x,accRawBody_y,accRawBody_z,gyroBody_x,gyroBody_y,gyroBody_z
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0057645869,0.0885185152,0.0912080631,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0102386335,-0.0044613830,0.0020642527,-0.0018746570,-0.0007696318,0.0003476258,-0.0145384986,0.0056675030,0.0074680643,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0130507499,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0583478771,-0.0125686284,0.9983027577,0.0379662737,-0.1250692457,0.0120322853
0.0057645869,0.0885185152,0.0912080631,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0125801563,-0.0050483444,0.0025585489,-0.0042435648,-0.0018113460,0.0008261587,-0.0145384986,0.0056675030,0.0074680643,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0130507499,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0583478771,-0.0125686284,0.9983027577,0.0379662737,-0.1250692457,0.0120322853
0.0051474390,0.0882663280,0.0913298726,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0125801563,-0.0050483444,0.0025585489,-0.0042435648,-0.0018113460,0.0008261587,-0.0145384986,0.0056675030,0.0074680643,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0130507499,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0606590472,-0.0128574856,0.9978646040,0.0379662737,-0.1250692457,0.0120322853
0.0051474390,0.0882663280,0.0913298726,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0125801563,-0.0050483444,0.0025585489,-0.0042435648,-0.0018113460,0.0008261587,-0.0287304409,-0.0022510095,-0.0103285220,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0130507499,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0606590472,-0.0128574856,0.9978646040,-0.0770997778,0.0317030475,0.1173322201
0.0051474390,0.0882663280,0.0913298726,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0152855618,-0.0054113809,0.0024917643,-0.0066719442,-0.0026917241,0.0012764677,-0.0287304409,-0.0022510095,-0.0103285220,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0130507499,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0606590472,-0.0128574856,0.9978646040,-0.0770997778,0.0317030475,0.1173322201
0.0044039595,0.0879968405,0.0914539546,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0152855618,-0.0054113809,0.0024917643,-0.0066719442,-0.0026917241,0.0012764677,-0.0150696458,-0.0076516331,-0.0112541365,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0143331699,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0590988658,-0.0124624157,0.9999379516,0.4588746727,0.1762642413,0.1777781099
0.0044039595,0.0879968405,0.0914539546,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0177903660,-0.0063405158,0.0027821837,-0.0090090325,-0.0034456314,0.0015994608,-0.0150696458,-0.0076516331,-0.0112541365,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0143331699,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0590988658,-0.0124624157,0.9999379516,0.4588746727,0.1762642413,0.1777781099
0.0068635438,0.0889564082,0.0910194814,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0177903660,-0.0063405158,0.0027821837,-0.0090090325,-0.0034456314,0.0015994608,-0.0150696458,-0.0076516331,-0.0112541365,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0143331699,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0615766160,-0.0101140868,0.9990351200,0.4588746727,0.1762642413,0.1777781099
0.0068635438,0.0889564082,0.0910194814,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0177903660,-0.0063405158,0.0027821837,-0.0090090325,-0.0034456314,0.0015994608,-0.0456627235,0.0061961273,0.0005204022,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0143331699,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0615766160,-0.0101140868,0.9990351200,-0.0205226243,-0.0762686208,-0.1047693789
0.0068635438,0.0889564082,0.0910194814,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0072673261,-0.0014405268,0.0010552935,0.0063399831,0.0025743223,-0.0011165740,-0.0456627235,0.0061961273,0.0005204022,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0143331699,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0615766160,-0.0101140868,0.9990351200,-0.0205226243,-0.0762686208,-0.1047693789
